t_s,eps_single_pct,eps_mod_pct,sigma_on
9.805961,0.005374,6.612566,0
9.811962,0.005247,6.608599,0
9.817964,0.005122,6.604634,0
9.823965,0.005001,6.600672,0
9.829966,0.004882,6.596712,0
9.835967,0.004766,6.592754,0
9.841968,0.004653,6.588799,0
9.847970,0.004543,6.584846,0
9.853971,0.004435,6.580896,0
9.859972,0.004330,6.576947,0
9.865973,0.004227,6.573002,0
9.871974,0.004127,6.569058,0
9.877976,0.004029,6.565117,0
9.883977,0.003934,6.561178,0
9.889978,0.003840,6.557242,0
9.895979,0.003749,6.553308,0
9.901980,0.003660,6.549377,0
9.907982,0.003573,6.545447,0
9.913983,0.003489,6.541520,0
9.919984,0.003406,6.537596,0
9.925985,0.003325,6.533674,0
9.931986,0.003246,6.529754,0
9.937988,0.003169,6.525837,0
9.943989,0.003094,6.521921,0
9.949990,0.003021,6.518009,0
9.955991,0.002949,6.514098,0
9.961992,0.002879,6.510190,0
9.967994,0.002811,6.506284,0
9.973995,0.002744,6.502381,0
9.979996,0.002679,6.498480,0
9.985997,0.002616,6.494581,0
9.991998,0.002553,6.490685,0
9.998000,0.002493,6.486791,0
10.004001,0.137783,6.639376,1
10.010002,0.336731,6.860414,1
10.016003,0.530959,7.070318,1
10.022004,0.720581,7.269736,1
10.028006,0.905706,7.459276,1
10.034007,1.086439,7.639514,1
10.040008,1.262885,7.810991,1
10.046009,1.435147,7.974215,1
10.052010,1.603322,8.129666,1
10.058012,1.767509,8.277795,1
10.064013,1.927801,8.419030,1
10.070014,2.084291,8.553769,1
10.076015,2.237070,8.682390,1
10.082016,2.386225,8.805248,1
10.088018,2.531841,8.922679,1
10.094019,2.674004,9.034997,1
10.100020,2.812796,9.142499,1
10.106021,2.948295,9.245464,1
10.112022,3.080580,9.344156,1
10.118024,3.209727,9.438822,1
10.124025,3.335812,9.529697,1
10.130026,3.458905,9.616999,1
10.136027,3.579079,9.700936,1
10.142028,3.696403,9.781703,1
10.148030,3.810944,9.859483,1
10.154031,3.922768,9.934450,1
10.160032,4.031940,10.006766,1
10.166033,4.138522,10.076584,1
10.172034,4.242576,10.144049,1
10.178036,4.344162,10.209298,1
10.184037,4.443339,10.272458,1
10.190038,4.540163,10.333649,1
10.196039,4.634691,10.392986,1
10.202040,4.726976,10.450575,1
10.208042,4.817073,10.506518,1
10.214043,4.905033,10.560908,1
10.220044,4.990906,10.613837,1
10.226045,5.074743,10.665386,1
10.232046,5.156591,10.715637,1
10.238048,5.236497,10.764663,1
10.244049,5.314509,10.812534,1
10.250050,5.390670,10.859318,1
10.256051,5.465024,10.905077,1
10.262052,5.537615,10.949868,1
10.268054,5.608484,10.993748,1
10.274055,5.677673,11.036768,1
10.280056,5.745220,11.078978,1
10.286057,5.811165,11.120423,1
10.292058,5.875546,11.161148,1
10.298060,5.938399,11.201193,1
10.304061,5.999762,11.240596,1
10.310062,6.059670,11.279395,1
10.316063,6.118156,11.317623,1
10.322064,6.175256,11.355313,1
10.328066,6.231001,11.392494,1
10.334067,6.285423,11.429196,1
10.340068,6.338555,11.465446,1
10.346069,6.390427,11.501268,1
10.352070,6.441068,11.536687,1
10.358072,6.490509,11.571724,1
10.364073,6.538776,11.606403,1
10.370074,6.585899,11.640741,1
10.376075,6.631904,11.674758,1
10.382076,6.676817,11.708472,1
10.388078,6.720666,11.741900,1
10.394079,6.763474,11.775056,1
10.400080,6.805267,11.807957,1
10.406081,6.846069,11.840615,1
10.412082,6.885903,11.873044,1
10.418084,6.924792,11.905256,1
10.424085,6.962759,11.937263,1
10.430086,6.999825,11.969076,1
10.436087,7.036012,12.000705,1
10.442088,7.071341,12.032159,1
10.448090,7.105832,12.063449,1
10.454091,7.139504,12.094582,1
10.460092,7.172378,12.125567,1
10.466093,7.204473,12.156411,1
10.472094,7.235806,12.187121,1
10.478096,7.266395,12.217705,1
10.484097,7.296260,12.248168,1
10.490098,7.325416,12.278518,1
10.496099,7.353880,12.308758,1
10.502100,7.310341,12.256077,0
10.508102,7.136947,12.057521,0
10.514103,6.967666,11.870220,0
10.520104,6.802400,11.693520,0
10.526105,6.641054,11.526804,0
10.532106,6.483535,11.369490,0
10.538108,6.329752,11.221030,0
10.544109,6.179617,11.080909,0
10.550110,6.033043,10.948642,0
10.556111,5.889945,10.823771,0
10.562112,5.750242,10.705866,0
10.568114,5.613852,10.594521,0
10.574115,5.480697,10.489354,0
10.580116,5.350700,10.390006,0
10.586117,5.223787,10.296137,0
10.592118,5.099884,10.207429,0
10.598120,4.978920,10.123582,0
10.604121,4.860825,10.044312,0
10.610122,4.745532,9.969353,0
10.616123,4.632972,9.898454,0
10.622124,4.523083,9.831379,0
10.628126,4.415800,9.767905,0
10.634127,4.311062,9.707823,0
10.640128,4.208808,9.650935,0
10.646129,4.108979,9.597056,0
10.652130,4.011519,9.546010,0
10.658132,3.916369,9.497632,0
10.664133,3.823477,9.451768,0
10.670134,3.732788,9.408271,0
10.676135,3.644250,9.367003,0
10.682136,3.557812,9.327835,0
10.688138,3.473425,9.290644,0
10.694139,3.391039,9.255316,0
10.700140,3.310607,9.221743,0
10.706141,3.232082,9.189821,0
10.712142,3.155421,9.159456,0
10.718144,3.080577,9.130557,0
10.724145,3.007509,9.103038,0
10.730146,2.936174,9.076819,0
10.736147,2.866531,9.051825,0
10.742148,2.798540,9.027985,0
10.748150,2.732161,9.005232,0
10.754151,2.667357,8.983502,0
10.760152,2.604090,8.962736,0
10.766153,2.542324,8.942878,0
10.772154,2.482023,8.923875,0
10.778156,2.423152,8.905679,0
10.784157,2.365677,8.888241,0
10.790158,2.309566,8.871518,0
10.796159,2.254785,8.855469,0
10.802160,2.201304,8.840054,0
10.808162,2.149091,8.825236,0
10.814163,2.098117,8.810982,0
10.820164,2.048352,8.797258,0
10.826165,1.999767,8.784034,0
10.832166,1.952335,8.771281,0
10.838168,1.906027,8.758971,0
10.844169,1.860818,8.747079,0
10.850170,1.816681,8.735581,0
10.856171,1.773592,8.724454,0
10.862172,1.731524,8.713676,0
10.868174,1.690454,8.703228,0
10.874175,1.650358,8.693090,0
10.880176,1.611213,8.683244,0
10.886177,1.572997,8.673674,0
10.892178,1.535687,8.664364,0
10.898180,1.499262,8.655299,0
10.904181,1.463701,8.646464,0
10.910182,1.428984,8.637847,0
10.916183,1.395090,8.629435,0
10.922184,1.361999,8.621215,0
10.928186,1.329694,8.613178,0
10.934187,1.298155,8.605313,0
10.940188,1.267364,8.597610,0
10.946189,1.237304,8.590059,0
10.952190,1.207956,8.582652,0
10.958192,1.179305,8.575381,0
10.964193,1.151333,8.568237,0
10.970194,1.124024,8.561215,0
10.976195,1.097364,8.554306,0
10.982196,1.071335,8.547505,0
10.988198,1.045924,8.540805,0
10.994199,1.021116,8.534200,0
11.000200,0.996896,8.527686,0
11.006201,0.973251,8.521257,0
11.012202,0.950166,8.514908,0
11.018204,0.927629,8.508635,0
11.024205,0.905627,8.502434,0
11.030206,0.884146,8.496300,0
11.036207,0.863175,8.490230,0
11.042208,0.842702,8.484220,0
11.048210,0.822714,8.478268,0
11.054211,0.803200,8.472369,0
11.060212,0.784149,8.466521,0
11.066213,0.765550,8.460721,0
11.072214,0.747391,8.454966,0
11.078216,0.729664,8.449255,0
11.084217,0.712357,8.443584,0
11.090218,0.695461,8.437952,0
11.096219,0.678965,8.432356,0
11.102220,0.662861,8.426794,0
11.108222,0.647138,8.421265,0
11.114223,0.631789,8.415767,0
11.120224,0.616804,8.410298,0
11.126225,0.602174,8.404857,0
11.132226,0.587891,8.399442,0
11.138228,0.573947,8.394053,0
11.144229,0.560333,8.388686,0
11.150230,0.547043,8.383343,0
11.156231,0.534067,8.378020,0
11.162232,0.521400,8.372718,0
11.168234,0.509033,8.367435,0
11.174235,0.496959,8.362171,0
11.180236,0.485172,8.356923,0
11.186237,0.473664,8.351693,0
11.192238,0.462429,8.346478,0
11.198240,0.451461,8.341278,0
11.204241,0.440752,8.336093,0
11.210242,0.430298,8.330921,0
11.216243,0.420092,8.325762,0
11.222244,0.410128,8.320616,0
11.228246,0.400400,8.315481,0
11.234247,0.390903,8.310358,0
11.240248,0.381631,8.305246,0
11.246249,0.372579,8.300144,0
11.252250,0.363742,8.295053,0
11.258252,0.355114,8.289971,0
11.264253,0.346692,8.284898,0
11.270254,0.338468,8.279834,0
11.276255,0.330440,8.274778,0
11.282256,0.322603,8.269731,0
11.288258,0.314951,8.264691,0
11.294259,0.307480,8.259659,0
11.300260,0.300187,8.254634,0
11.306261,0.293067,8.249617,0
11.312262,0.286116,8.244606,0
11.318264,0.279330,8.239602,0
11.324265,0.272704,8.234604,0
11.330266,0.266236,8.229612,0
11.336267,0.259921,8.224627,0
11.342268,0.253756,8.219647,0
11.348270,0.247737,8.214673,0
11.354271,0.241861,8.209704,0
11.360272,0.236124,8.204740,0
11.366273,0.230524,8.199782,0
11.372274,0.225056,8.194829,0
11.378276,0.219718,8.189881,0
11.384277,0.214506,8.184937,0
11.390278,0.209418,8.179999,0
11.396279,0.204451,8.175065,0
11.402280,0.199602,8.170135,0
11.408282,0.194868,8.165210,0
11.414283,0.190246,8.160289,0
11.420284,0.185733,8.155373,0
11.426285,0.181328,8.150460,0
11.432286,0.177027,8.145552,0
11.438288,0.172828,8.140648,0
11.444289,0.168729,8.135747,0
11.450290,0.164727,8.130851,0
11.456291,0.160819,8.125958,0
11.462292,0.157005,8.121069,0
11.468294,0.153281,8.116184,0
11.474295,0.149645,8.111303,0
11.480296,0.146096,8.106425,0
11.486297,0.142631,8.101551,0
11.492298,0.139248,8.096680,0
11.498300,0.135945,8.091813,0
11.504301,0.132720,8.086950,0
11.510302,0.129572,8.082090,0
11.516303,0.126499,8.077233,0
11.522304,0.123498,8.072379,0
11.528306,0.120569,8.067529,0
11.534307,0.117709,8.062683,0
11.540308,0.114918,8.057839,0
11.546309,0.112192,8.052999,0
11.552310,0.109531,8.048162,0
11.558312,0.106933,8.043329,0
11.564313,0.104396,8.038498,0
11.570314,0.101920,8.033671,0
11.576315,0.099503,8.028847,0
11.582316,0.097143,8.024026,0
11.588318,0.094839,8.019208,0
11.594319,0.092589,8.014393,0
11.600320,0.090393,8.009582,0
11.606321,0.088249,8.004773,0
11.612322,0.086156,7.999968,0
11.618324,0.084112,7.995165,0
11.624325,0.082117,7.990366,0
11.630326,0.080169,7.985570,0
11.636327,0.078268,7.980776,0
11.642328,0.076411,7.975986,0
11.648330,0.074599,7.971199,0
11.654331,0.072830,7.966415,0
11.660332,0.071102,7.961633,0
11.666333,0.069416,7.956855,0
11.672334,0.067769,7.952080,0
11.678336,0.066162,7.947307,0
11.684337,0.064593,7.942538,0
11.690338,0.063060,7.937771,0
11.696339,0.061565,7.933008,0
11.702340,0.060105,7.928247,0
11.708342,0.058679,7.923490,0
11.714343,0.057287,7.918735,0
11.720344,0.055928,7.913983,0
11.726345,0.054602,7.909234,0
11.732346,0.053307,7.904488,0
11.738348,0.052042,7.899745,0
11.744349,0.050808,7.895005,0
11.750350,0.049603,7.890268,0
11.756351,0.048426,7.885533,0
11.762352,0.047278,7.880802,0
11.768354,0.046156,7.876073,0
11.774355,0.045061,7.871347,0
11.780356,0.043993,7.866625,0
11.786357,0.042949,7.861904,0
11.792358,0.041930,7.857187,0
11.798360,0.040936,7.852473,0
11.804361,0.039965,7.847762,0
11.810362,0.039017,7.843053,0
11.816363,0.038092,7.838347,0
11.822364,0.037188,7.833644,0
11.828366,0.036306,7.828944,0
11.834367,0.035445,7.824247,0
11.840368,0.034604,7.819553,0
11.846369,0.033783,7.814861,0
11.852370,0.032982,7.810172,0
11.858372,0.032200,7.805486,0
11.864373,0.031436,7.800803,0
11.870374,0.030690,7.796123,0
11.876375,0.029962,7.791446,0
11.882376,0.029252,7.786771,0
11.888378,0.028558,7.782099,0
11.894379,0.027881,7.777430,0
11.900380,0.027219,7.772764,0
11.906381,0.026574,7.768101,0
11.912382,0.025943,7.763440,0
11.918384,0.025328,7.758782,0
11.924385,0.024727,7.754128,0
11.930386,0.024141,7.749475,0
11.936387,0.023568,7.744826,0
11.942388,0.023009,7.740179,0
11.948390,0.022463,7.735536,0
11.954391,0.021931,7.730895,0
11.960392,0.021410,7.726257,0
11.966393,0.020903,7.721621,0
11.972394,0.020407,7.716989,0
11.978396,0.019923,7.712359,0
11.984397,0.019450,7.707732,0
11.990398,0.018989,7.703108,0
11.996399,0.018539,7.698486,0
12.002400,0.018099,7.693867,0
12.008402,0.017670,7.689251,0
12.014403,0.017250,7.684638,0
12.020404,0.016841,7.680028,0
12.026405,0.016442,7.675420,0
12.032406,0.016052,7.670816,0
12.038408,0.015671,7.666213,0
12.044409,0.015299,7.661614,0
12.050410,0.014936,7.657018,0
12.056411,0.014582,7.652424,0
12.062412,0.014236,7.647833,0
12.068414,0.013899,7.643245,0
12.074415,0.013569,7.638659,0
12.080416,0.013247,7.634076,0
12.086417,0.012933,7.629496,0
12.092418,0.012626,7.624919,0
12.098420,0.012327,7.620344,0
12.104421,0.012034,7.615773,0
12.110422,0.011749,7.611204,0
12.116423,0.011470,7.606637,0
12.122424,0.011198,7.602074,0
12.128426,0.010933,7.597513,0
12.134427,0.010673,7.592955,0
12.140428,0.010420,7.588400,0
12.146429,0.010173,7.583847,0
12.152430,0.009932,7.579297,0
12.158432,0.009696,7.574750,0
12.164433,0.009466,7.570206,0
12.170434,0.009242,7.565664,0
12.176435,0.009022,7.561125,0
12.182436,0.008808,7.556589,0
12.188438,0.008599,7.552055,0
12.194439,0.008395,7.547524,0
12.200440,0.008196,7.542996,0
12.206441,0.008002,7.538471,0
12.212442,0.007812,7.533948,0
12.218444,0.007627,7.529428,0
12.224445,0.007446,7.524911,0
12.230446,0.007269,7.520397,0
12.236447,0.007097,7.515885,0
12.242448,0.006929,7.511376,0
12.248450,0.006764,7.506869,0
12.254451,0.006604,7.502366,0
12.260452,0.006447,7.497865,0
12.266453,0.006294,7.493367,0
12.272454,0.006145,7.488871,0
12.278456,0.005999,7.484378,0
12.284457,0.005857,7.479888,0
12.290458,0.005718,7.475400,0
12.296459,0.005582,7.470916,0
12.302460,0.005450,7.466434,0
12.308462,0.005321,7.461954,0
12.314463,0.005194,7.457477,0
12.320464,0.005071,7.453003,0
12.326465,0.004951,7.448532,0
12.332466,0.004834,7.444063,0
12.338468,0.004719,7.439597,0
12.344469,0.004607,7.435134,0
12.350470,0.004498,7.430673,0
12.356471,0.004391,7.426215,0
12.362472,0.004287,7.421760,0
12.368474,0.004185,7.417307,0
12.374475,0.004086,7.412858,0
12.380476,0.003989,7.408410,0
12.386477,0.003894,7.403966,0
12.392478,0.003802,7.399524,0
12.398480,0.003712,7.395084,0
12.404481,0.003624,7.390648,0
12.410482,0.003538,7.386214,0
12.416483,0.003454,7.381783,0
12.422484,0.003372,7.377354,0
12.428486,0.003292,7.372928,0
12.434487,0.003214,7.368505,0
12.440488,0.003138,7.364084,0
12.446489,0.003063,7.359666,0
12.452490,0.002991,7.355251,0
12.458492,0.002920,7.350838,0
12.464493,0.002850,7.346428,0
12.470494,0.002783,7.342021,0
12.476495,0.002717,7.337616,0
12.482496,0.002652,7.333214,0
12.488498,0.002589,7.328814,0
12.494499,0.002528,7.324417,0
12.500500,0.019505,7.339877,1
12.506501,0.221259,7.567224,1
12.512503,0.418226,7.783042,1
12.518504,0.610522,7.988000,1
12.524505,0.798257,8.182730,1
12.530506,0.981539,8.367827,1
12.536507,1.160473,8.543851,1
12.542509,1.335164,8.711330,1
12.548510,1.505711,8.870759,1
12.554511,1.672213,9.022608,1
12.560512,1.834765,9.167316,1
12.566513,1.993462,9.305299,1
12.572515,2.148395,9.436947,1
12.578516,2.299653,9.562628,1
12.584517,2.447323,9.682688,1
12.590518,2.591491,9.797454,1
12.596519,2.732239,9.907234,1
12.602521,2.869649,10.012317,1
12.608522,3.003800,10.112975,1
12.614523,3.134768,10.209464,1
12.620524,3.262631,10.302028,1
12.626525,3.387460,10.390893,1
12.632527,3.509329,10.476274,1
12.638528,3.628307,10.558373,1
12.644529,3.744463,10.637380,1
12.650530,3.857864,10.713474,1
12.656531,3.968575,10.786823,1
12.662533,4.076660,10.857587,1
12.668534,4.182181,10.925915,1
12.674535,4.285200,10.991949,1
12.680536,4.385775,11.055819,1
12.686537,4.483965,11.117653,1
12.692539,4.579826,11.177567,1
12.698540,4.673413,11.235671,1
12.704541,4.764780,11.292071,1
12.710542,4.853980,11.346865,1
12.716543,4.941064,11.400146,1
12.722545,5.026083,11.451999,1
12.728546,5.109085,11.502508,1
12.734547,5.190118,11.551750,1
12.740548,5.269230,11.599798,1
12.746549,5.346465,11.646719,1
12.752551,5.421868,11.692580,1
12.758552,5.495482,11.737440,1
12.764553,5.567351,11.781357,1
12.770554,5.637515,11.824384,1
12.776555,5.706014,11.866574,1
12.782557,5.772889,11.907972,1
12.788558,5.838178,11.948625,1
12.794559,5.901918,11.988575,1
12.800560,5.964146,12.027862,1
12.806561,6.024899,12.066523,1
12.812563,6.084210,12.104594,1
12.818564,6.142114,12.142109,1
12.824565,6.198646,12.179098,1
12.830566,6.253836,12.215591,1
12.836567,6.307717,12.251617,1
12.842569,6.360320,12.287201,1
12.848570,6.411675,12.322368,1
12.854571,6.461813,12.357142,1
12.860572,6.510761,12.391544,1
12.866573,6.558548,12.425595,1
12.872575,6.605202,12.459315,1
12.878576,6.650749,12.492721,1
12.884577,6.695216,12.525832,1
12.890578,6.738628,12.558662,1
12.896579,6.781010,12.591229,1
12.902581,6.822387,12.623545,1
12.908582,6.862783,12.655625,1
12.914583,6.902220,12.687481,1
12.920584,6.940722,12.719126,1
12.926585,6.978311,12.750571,1
12.932587,7.015009,12.781825,1
12.938588,7.050836,12.812901,1
12.944589,7.085813,12.843806,1
12.950590,7.119960,12.874550,1
12.956591,7.153298,12.905142,1
12.962593,7.185845,12.935589,1
12.968594,7.217619,12.965898,1
12.974595,7.248641,12.996077,1
12.980596,7.278926,13.026132,1
12.986597,7.308493,13.056070,1
12.992599,7.337359,13.085896,1
12.998600,7.365540,13.115616,1
13.004601,7.237587,12.965746,0
13.010602,7.065919,12.771485,0
13.016603,6.898323,12.588203,0
13.022605,6.734701,12.415260,0
13.028606,6.574961,12.252055,0
13.034607,6.419010,12.098019,0
13.040608,6.266758,11.952620,0
13.046609,6.118116,11.815355,0
13.052611,5.973001,11.685749,0
13.058612,5.831328,11.563358,0
13.064613,5.693014,11.447760,0
13.070614,5.557982,11.338561,0
13.076615,5.426152,11.235388,0
13.082617,5.297449,11.137890,0
13.088618,5.171799,11.045737,0
13.094619,5.049130,10.958617,0
13.100620,4.929369,10.876239,0
13.106621,4.812450,10.798325,0
13.112623,4.698303,10.724616,0
13.118624,4.586864,10.654867,0
13.124625,4.478069,10.588848,0
13.130626,4.371854,10.526341,0
13.136627,4.268158,10.467143,0
13.142629,4.166921,10.411060,0
13.148630,4.068086,10.357913,0
13.154631,3.971595,10.307528,0
13.160632,3.877393,10.259747,0
13.166633,3.785425,10.214418,0
13.172635,3.695639,10.171397,0
13.178636,3.607982,10.130551,0
13.184637,3.522405,10.091753,0
13.190638,3.438857,10.054885,0
13.196639,3.357291,10.019833,0
13.202641,3.277659,9.986493,0
13.208642,3.199916,9.954764,0
13.214643,3.124018,9.924554,0
13.220644,3.049919,9.895774,0
13.226645,2.977578,9.868340,0
13.232647,2.906953,9.842175,0
13.238648,2.838003,9.817205,0
13.244649,2.770689,9.793360,0
13.250650,2.704971,9.770575,0
13.256651,2.640811,9.748789,0
13.262653,2.578174,9.727944,0
13.268654,2.517022,9.707985,0
13.274655,2.457321,9.688860,0
13.280656,2.399036,9.670521,0
13.286657,2.342133,9.652923,0
13.292659,2.286580,9.636023,0
13.298660,2.232345,9.619780,0
13.304661,2.179396,9.604156,0
13.310662,2.127703,9.589115,0
13.316663,2.077236,9.574624,0
13.322665,2.027966,9.560650,0
13.328666,1.979865,9.547164,0
13.334667,1.932905,9.534138,0
13.340668,1.887058,9.521545,0
13.346669,1.842299,9.509359,0
13.352671,1.798602,9.497558,0
13.358672,1.755941,9.486119,0
13.364673,1.714291,9.475021,0
13.370674,1.673630,9.464245,0
13.376675,1.633933,9.453772,0
13.382677,1.595178,9.443585,0
13.388678,1.557342,9.433666,0
13.394679,1.520404,9.424001,0
13.400680,1.484341,9.414576,0
13.406681,1.449134,9.405375,0
13.412683,1.414762,9.396388,0
13.418684,1.381205,9.387600,0
13.424685,1.348445,9.379001,0
13.430686,1.316461,9.370580,0
13.436687,1.285236,9.362327,0
13.442689,1.254751,9.354232,0
13.448690,1.224990,9.346287,0
13.454691,1.195934,9.338482,0
13.460692,1.167568,9.330809,0
13.466693,1.139875,9.323262,0
13.472695,1.112838,9.315833,0
13.478696,1.086443,9.308515,0
13.484697,1.060673,9.301303,0
13.490698,1.035515,9.294189,0
13.496699,1.010954,9.287169,0
13.502701,0.986975,9.280238,0
13.508702,0.963565,9.273390,0
13.514703,0.940710,9.266620,0
13.520704,0.918397,9.259925,0
13.526705,0.896614,9.253300,0
13.532707,0.875347,9.246741,0
13.538708,0.854585,9.240245,0
13.544709,0.834315,9.233808,0
13.550710,0.814526,9.227427,0
13.556711,0.795206,9.221099,0
13.562713,0.776345,9.214821,0
13.568714,0.757931,9.208589,0
13.574715,0.739953,9.202403,0
13.580716,0.722402,9.196259,0
13.586717,0.705268,9.190155,0
13.592719,0.688539,9.184088,0
13.598720,0.672208,9.178058,0
13.604721,0.656264,9.172061,0
13.610722,0.640698,9.166097,0
13.616723,0.625501,9.160163,0
13.622725,0.610665,9.154258,0
13.628726,0.596181,9.148381,0
13.634727,0.582040,9.142529,0
13.640728,0.568235,9.136702,0
13.646729,0.554757,9.130898,0
13.652731,0.541598,9.125117,0
13.658732,0.528752,9.119357,0
13.664733,0.516211,9.113617,0
13.670734,0.503967,9.107896,0
13.676735,0.492013,9.102193,0
13.682737,0.480343,9.096508,0
13.688738,0.468950,9.090839,0
13.694739,0.457827,9.085185,0
13.700740,0.446968,9.079547,0
13.706741,0.436366,9.073923,0
13.712743,0.426016,9.068313,0
13.718744,0.415911,9.062716,0
13.724745,0.406046,9.057131,0
13.730746,0.396415,9.051558,0
13.736747,0.387013,9.045997,0
13.742749,0.377833,9.040447,0
13.748750,0.368871,9.034907,0
13.754751,0.360122,9.029377,0
13.760752,0.351580,9.023857,0
13.766753,0.343241,9.018346,0
13.772755,0.335100,9.012844,0
13.778756,0.327152,9.007351,0
13.784757,0.319392,9.001866,0
13.790758,0.311816,8.996389,0
13.796759,0.304420,8.990920,0
13.802761,0.297200,8.985459,0
13.808762,0.290151,8.980004,0
13.814763,0.283268,8.974557,0
13.820764,0.276550,8.969116,0
13.826765,0.269990,8.963682,0
13.832767,0.263586,8.958254,0
13.838768,0.257334,8.952832,0
13.844769,0.251231,8.947417,0
13.850770,0.245272,8.942007,0
13.856771,0.239454,8.936603,0
13.862773,0.233774,8.931204,0
13.868774,0.228230,8.925811,0
13.874775,0.222816,8.920423,0
13.880776,0.217531,8.915041,0
13.886777,0.212372,8.909663,0
13.892779,0.207334,8.904290,0
13.898780,0.202417,8.898922,0
13.904781,0.197615,8.893559,0
13.910782,0.192928,8.888200,0
13.916783,0.188352,8.882846,0
13.922785,0.183885,8.877497,0
13.928786,0.179523,8.872152,0
13.934787,0.175265,8.866811,0
13.940788,0.171108,8.861474,0
13.946789,0.167049,8.856142,0
13.952791,0.163087,8.850814,0
13.958792,0.159219,8.845489,0
13.964793,0.155442,8.840169,0
13.970794,0.151755,8.834853,0
13.976795,0.148156,8.829541,0
13.982797,0.144642,8.824233,0
13.988798,0.141211,8.818928,0
13.994799,0.137862,8.813627,0
14.000800,0.134592,8.808330,0
14.006801,0.131399,8.803037,0
14.012803,0.128283,8.797747,0
14.018804,0.125240,8.792462,0
14.024805,0.122269,8.787179,0
14.030806,0.119369,8.781901,0
14.036807,0.116538,8.776625,0
14.042809,0.113774,8.771354,0
14.048810,0.111075,8.766086,0
14.054811,0.108441,8.760821,0
14.060812,0.105869,8.755560,0
14.066813,0.103357,8.750302,0
14.072815,0.100906,8.745048,0
14.078816,0.098513,8.739797,0
14.084817,0.096176,8.734550,0
14.090818,0.093895,8.729306,0
14.096819,0.091668,8.724065,0
14.102821,0.089493,8.718828,0
14.108822,0.087371,8.713594,0
14.114823,0.085298,8.708364,0
14.120824,0.083275,8.703136,0
14.126825,0.081300,8.697912,0
14.132827,0.079372,8.692692,0
14.138828,0.077489,8.687474,0
14.144829,0.075651,8.682260,0
14.150830,0.073857,8.677049,0
14.156831,0.072105,8.671841,0
14.162833,0.070395,8.666637,0
14.168834,0.068725,8.661436,0
14.174835,0.067095,8.656238,0
14.180836,0.065503,8.651043,0
14.186837,0.063950,8.645851,0
14.192839,0.062433,8.640663,0
14.198840,0.060952,8.635478,0
14.204841,0.059506,8.630296,0
14.210842,0.058095,8.625117,0
14.216843,0.056717,8.619941,0
14.222845,0.055372,8.614769,0
14.228846,0.054058,8.609600,0
14.234847,0.052776,8.604434,0
14.240848,0.051524,8.599271,0
14.246849,0.050302,8.594111,0
14.252851,0.049109,8.588954,0
14.258852,0.047944,8.583800,0
14.264853,0.046807,8.578650,0
14.270854,0.045697,8.573503,0
14.276855,0.044613,8.568359,0
14.282857,0.043555,8.563218,0
14.288858,0.042522,8.558080,0
14.294859,0.041513,8.552945,0
14.300860,0.040529,8.547813,0
14.306861,0.039567,8.542684,0
14.312863,0.038629,8.537559,0
14.318864,0.037713,8.532436,0
14.324865,0.036818,8.527317,0
14.330866,0.035945,8.522201,0
14.336867,0.035092,8.517088,0
14.342869,0.034260,8.511978,0
14.348870,0.033447,8.506871,0
14.354871,0.032654,8.501767,0
14.360872,0.031879,8.496666,0
14.366873,0.031123,8.491568,0
14.372875,0.030385,8.486474,0
14.378876,0.029664,8.481382,0
14.384877,0.028961,8.476294,0
14.390878,0.028274,8.471208,0
14.396879,0.027603,8.466126,0
14.402881,0.026948,8.461046,0
14.408882,0.026309,8.455970,0
14.414883,0.025685,8.450897,0
14.420884,0.025076,8.445827,0
14.426885,0.024481,8.440760,0
14.432887,0.023901,8.435696,0
14.438888,0.023334,8.430635,0
14.444889,0.022780,8.425577,0
14.450890,0.022240,8.420522,0
14.456891,0.021712,8.415470,0
14.462893,0.021197,8.410421,0
14.468894,0.020695,8.405375,0
14.474895,0.020204,8.400332,0
14.480896,0.019725,8.395292,0
14.486897,0.019257,8.390256,0
14.492899,0.018800,8.385222,0
14.498900,0.018354,8.380191,0
14.504901,0.017919,8.375164,0
14.510902,0.017494,8.370139,0
14.516903,0.017079,8.365117,0
14.522905,0.016674,8.360099,0
14.528906,0.016278,8.355083,0
14.534907,0.015892,8.350070,0
14.540908,0.015515,8.345061,0
14.546909,0.015147,8.340054,0
14.552911,0.014788,8.335051,0
14.558912,0.014437,8.330050,0
14.564913,0.014095,8.325053,0
14.570914,0.013760,8.320058,0
14.576915,0.013434,8.315067,0
14.582917,0.013115,8.310078,0
14.588918,0.012804,8.305092,0
14.594919,0.012501,8.300110,0
14.600920,0.012204,8.295130,0
14.606921,0.011915,8.290154,0
14.612923,0.011632,8.285180,0
14.618924,0.011356,8.280209,0
14.624925,0.011087,8.275242,0
14.630926,0.010824,8.270277,0
14.636927,0.010567,8.265315,0
14.642929,0.010316,8.260357,0
14.648930,0.010072,8.255401,0
14.654931,0.009833,8.250448,0
14.660932,0.009600,8.245498,0
14.666933,0.009372,8.240552,0
14.672935,0.009150,8.235608,0
14.678936,0.008933,8.230667,0
14.684937,0.008721,8.225729,0
14.690938,0.008514,8.220794,0
14.696939,0.008312,8.215862,0
14.702941,0.008115,8.210933,0
14.708942,0.007922,8.206007,0
14.714943,0.007734,8.201084,0
14.720944,0.007551,8.196164,0
14.726945,0.007372,8.191246,0
