t_s,sigma_norm,eps_single_pct,eps_mod_pct,eps_mod_fast_pct,eps_mod_slow_pct
1.200600,0.0,0.447197,2.587465,0.003070,2.584395
1.203102,0.0,0.442746,2.586743,0.002994,2.583749
1.205603,0.0,0.438338,2.586023,0.002920,2.583103
1.208104,0.0,0.433974,2.585305,0.002848,2.582457
1.210605,0.0,0.429654,2.584589,0.002778,2.581811
1.213107,0.0,0.425377,2.583874,0.002709,2.581165
1.215608,0.0,0.421142,2.583162,0.002642,2.580519
1.218109,0.0,0.416950,2.582451,0.002577,2.579874
1.220610,0.0,0.412799,2.581742,0.002513,2.579229
1.223112,0.0,0.408689,2.581035,0.002451,2.578584
1.225613,0.0,0.404621,2.580330,0.002391,2.577939
1.228114,0.0,0.400593,2.579626,0.002332,2.577294
1.230615,0.0,0.396605,2.578924,0.002274,2.576650
1.233117,0.0,0.392657,2.578223,0.002218,2.576005
1.235618,0.0,0.388748,2.577524,0.002163,2.575361
1.238119,0.0,0.384878,2.576827,0.002110,2.574717
1.240620,0.0,0.381046,2.576131,0.002058,2.574073
1.243122,0.0,0.377253,2.575436,0.002007,2.573429
1.245623,0.0,0.373497,2.574743,0.001957,2.572786
1.248124,0.0,0.369779,2.574051,0.001909,2.572142
1.250625,0.0,0.366098,2.573361,0.001862,2.571499
1.253127,0.0,0.362453,2.572672,0.001816,2.570856
1.255628,0.0,0.358845,2.571984,0.001771,2.570213
1.258129,0.0,0.355273,2.571297,0.001727,2.569570
1.260630,0.0,0.351736,2.570612,0.001684,2.568927
1.263132,0.0,0.348234,2.569928,0.001643,2.568285
1.265633,0.0,0.344767,2.569245,0.001602,2.567643
1.268134,0.0,0.341335,2.568563,0.001563,2.567000
1.270635,0.0,0.337937,2.567883,0.001524,2.566359
1.273137,0.0,0.334573,2.567203,0.001486,2.565717
1.275638,0.0,0.331242,2.566525,0.001450,2.565075
1.278139,0.0,0.327945,2.565847,0.001414,2.564433
1.280640,0.0,0.324680,2.565171,0.001379,2.563792
1.283142,0.0,0.321448,2.564496,0.001345,2.563151
1.285643,0.0,0.318248,2.563822,0.001312,2.562510
1.288144,0.0,0.315080,2.563148,0.001279,2.561869
1.290645,0.0,0.311943,2.562476,0.001248,2.561228
1.293147,0.0,0.308837,2.561805,0.001217,2.560588
1.295648,0.0,0.305763,2.561134,0.001187,2.559947
1.298149,0.0,0.302719,2.560465,0.001158,2.559307
1.300650,0.0,0.299705,2.559796,0.001129,2.558667
1.303152,0.0,0.296722,2.559128,0.001101,2.558027
1.305653,0.0,0.293768,2.558461,0.001074,2.557387
1.308154,0.0,0.290843,2.557795,0.001047,2.556748
1.310655,0.0,0.287948,2.557130,0.001021,2.556108
1.313157,0.0,0.285082,2.556465,0.000996,2.555469
1.315658,0.0,0.282243,2.555802,0.000972,2.554830
1.318159,0.0,0.279434,2.555139,0.000948,2.554191
1.320660,0.0,0.276652,2.554477,0.000924,2.553552
1.323162,0.0,0.273898,2.553815,0.000901,2.552914
1.325663,0.0,0.271171,2.553154,0.000879,2.552275
1.328164,0.0,0.268472,2.552494,0.000857,2.551637
1.330665,0.0,0.265799,2.551835,0.000836,2.550999
1.333167,0.0,0.263153,2.551176,0.000816,2.550361
1.335668,0.0,0.260533,2.550518,0.000795,2.549723
1.338169,0.0,0.257940,2.549861,0.000776,2.549085
1.340670,0.0,0.255372,2.549204,0.000757,2.548448
1.343172,0.0,0.252829,2.548548,0.000738,2.547810
1.345673,0.0,0.250312,2.547893,0.000720,2.547173
1.348174,0.0,0.247821,2.547238,0.000702,2.546536
1.350675,0.0,0.245354,2.546584,0.000685,2.545899
1.353177,0.0,0.242911,2.545930,0.000668,2.545263
1.355678,0.0,0.240493,2.545277,0.000651,2.544626
1.358179,0.0,0.238099,2.544625,0.000635,2.543990
1.360680,0.0,0.235728,2.543973,0.000619,2.543353
1.363182,0.0,0.233382,2.543321,0.000604,2.542717
1.365683,0.0,0.231058,2.542671,0.000589,2.542081
1.368184,0.0,0.228758,2.542020,0.000575,2.541446
1.370685,0.0,0.226481,2.541371,0.000560,2.540810
1.373187,0.0,0.224226,2.540721,0.000547,2.540175
1.375688,0.0,0.221994,2.540072,0.000533,2.539539
1.378189,0.0,0.219784,2.539424,0.000520,2.538904
1.380690,0.0,0.217596,2.538776,0.000507,2.538269
1.383192,0.0,0.215430,2.538129,0.000495,2.537634
1.385693,0.0,0.213285,2.537482,0.000482,2.537000
1.388194,0.0,0.211162,2.536836,0.000470,2.536365
1.390695,0.0,0.209060,2.536190,0.000459,2.535731
1.393197,0.0,0.206979,2.535544,0.000447,2.535097
1.395698,0.0,0.204918,2.534899,0.000436,2.534463
1.398199,0.0,0.202878,2.534255,0.000426,2.533829
1.400700,0.0,0.200858,2.533610,0.000415,2.533195
1.403202,0.0,0.198859,2.532967,0.000405,2.532562
1.405703,0.0,0.196879,2.532323,0.000395,2.531928
1.408204,0.0,0.194919,2.531680,0.000385,2.531295
1.410705,0.0,0.192979,2.531038,0.000376,2.530662
1.413207,0.0,0.191058,2.530395,0.000366,2.530029
1.415708,0.0,0.189156,2.529754,0.000357,2.529396
1.418209,0.0,0.187273,2.529112,0.000348,2.528764
1.420710,0.0,0.185408,2.528471,0.000340,2.528131
1.423212,0.0,0.183562,2.527831,0.000331,2.527499
1.425713,0.0,0.181735,2.527190,0.000323,2.526867
1.428214,0.0,0.179926,2.526550,0.000315,2.526235
1.430715,0.0,0.178135,2.525911,0.000307,2.525603
1.433217,0.0,0.176361,2.525272,0.000300,2.524972
1.435718,0.0,0.174606,2.524633,0.000292,2.524340
1.438219,0.0,0.172867,2.523994,0.000285,2.523709
1.440720,0.0,0.171147,2.523356,0.000278,2.523078
1.443222,0.0,0.169443,2.522718,0.000271,2.522447
1.445723,0.0,0.167756,2.522080,0.000265,2.521816
1.448224,0.0,0.166086,2.521443,0.000258,2.521185
1.450725,0.0,0.164432,2.520806,0.000252,2.520555
1.453227,0.0,0.162796,2.520170,0.000245,2.519924
1.455728,0.0,0.161175,2.519533,0.000239,2.519294
1.458229,0.0,0.159570,2.518897,0.000234,2.518664
1.460730,0.0,0.157982,2.518262,0.000228,2.518034
1.463232,0.0,0.156409,2.517626,0.000222,2.517404
1.465733,0.0,0.154852,2.516991,0.000217,2.516775
1.468234,0.0,0.153310,2.516357,0.000211,2.516145
1.470735,0.0,0.151784,2.515722,0.000206,2.515516
1.473237,0.0,0.150273,2.515088,0.000201,2.514887
1.475738,0.0,0.148777,2.514454,0.000196,2.514258
1.478239,0.0,0.147296,2.513820,0.000191,2.513629
1.480740,0.0,0.145830,2.513187,0.000186,2.513001
1.483242,0.0,0.144378,2.512554,0.000182,2.512372
1.485743,0.0,0.142941,2.511921,0.000177,2.511744
1.488244,0.0,0.141518,2.511288,0.000173,2.511116
1.490745,0.0,0.140109,2.510656,0.000169,2.510488
1.493247,0.0,0.138714,2.510024,0.000165,2.509860
1.495748,0.0,0.137333,2.509392,0.000160,2.509232
1.498249,0.0,0.135966,2.508761,0.000156,2.508604
1.500750,0.0,0.134612,2.508130,0.000153,2.507977
1.503252,0.0,0.133272,2.507499,0.000149,2.507350
1.505753,0.0,0.131946,2.506868,0.000145,2.506723
1.508254,0.0,0.130632,2.506237,0.000142,2.506096
1.510755,0.0,0.129332,2.505607,0.000138,2.505469
1.513257,0.0,0.128044,2.504977,0.000135,2.504842
1.515758,0.0,0.126769,2.504347,0.000131,2.504216
1.518259,0.0,0.125507,2.503718,0.000128,2.503590
1.520760,0.0,0.124258,2.503089,0.000125,2.502964
1.523262,0.0,0.123021,2.502459,0.000122,2.502338
1.525763,0.0,0.121796,2.501831,0.000119,2.501712
1.528264,0.0,0.120584,2.501202,0.000116,2.501086
1.530765,0.0,0.119383,2.500574,0.000113,2.500461
1.533267,0.0,0.118195,2.499946,0.000110,2.499835
1.535768,0.0,0.117018,2.499318,0.000108,2.499210
1.538269,0.0,0.115853,2.498690,0.000105,2.498585
1.540770,0.0,0.114700,2.498062,0.000102,2.497960
1.543272,0.0,0.113558,2.497435,0.000100,2.497335
1.545773,0.0,0.112428,2.496808,0.000097,2.496711
1.548274,0.0,0.111308,2.496181,0.000095,2.496086
1.550775,0.0,0.110200,2.495555,0.000093,2.495462
1.553277,0.0,0.109103,2.494928,0.000090,2.494838
1.555778,0.0,0.108017,2.494302,0.000088,2.494214
1.558279,0.0,0.106942,2.493676,0.000086,2.493590
1.560780,0.0,0.105877,2.493050,0.000084,2.492967
1.563282,0.0,0.104823,2.492425,0.000082,2.492343
1.565783,0.0,0.103780,2.491800,0.000080,2.491720
1.568284,0.0,0.102747,2.491174,0.000078,2.491097
1.570785,0.0,0.101724,2.490550,0.000076,2.490474
1.573287,0.0,0.100711,2.489925,0.000074,2.489851
1.575788,0.0,0.099708,2.489300,0.000072,2.489228
1.578289,0.0,0.098716,2.488676,0.000070,2.488606
1.580790,0.0,0.097733,2.488052,0.000069,2.487983
1.583292,0.0,0.096760,2.487428,0.000067,2.487361
1.585793,0.0,0.095797,2.486804,0.000065,2.486739
1.588294,0.0,0.094843,2.486181,0.000064,2.486117
1.590795,0.0,0.093899,2.485557,0.000062,2.485495
1.593297,0.0,0.092964,2.484934,0.000060,2.484874
1.595798,0.0,0.092039,2.484311,0.000059,2.484252
1.598299,0.0,0.091123,2.483689,0.000058,2.483631
1.600800,0.0,0.090215,2.483066,0.000056,2.483010
1.603302,0.0,0.089317,2.482444,0.000055,2.482389
1.605803,0.0,0.088428,2.481821,0.000053,2.481768
1.608304,0.0,0.087548,2.481199,0.000052,2.481147
1.610805,0.0,0.086676,2.480578,0.000051,2.480527
1.613307,0.0,0.085813,2.479956,0.000050,2.479906
1.615808,0.0,0.084959,2.479335,0.000048,2.479286
1.618309,0.0,0.084113,2.478713,0.000047,2.478666
1.620810,0.0,0.083276,2.478092,0.000046,2.478046
1.623312,0.0,0.082447,2.477471,0.000045,2.477427
1.625813,0.0,0.081626,2.476851,0.000044,2.476807
1.628314,0.0,0.080814,2.476230,0.000043,2.476188
1.630815,0.0,0.080009,2.475610,0.000042,2.475568
1.633317,0.0,0.079213,2.474990,0.000041,2.474949
1.635818,0.0,0.078424,2.474370,0.000040,2.474330
1.638319,0.0,0.077643,2.473750,0.000039,2.473711
1.640820,0.0,0.076870,2.473130,0.000038,2.473093
1.643322,0.0,0.076105,2.472511,0.000037,2.472474
1.645823,0.0,0.075347,2.471892,0.000036,2.471856
1.648324,0.0,0.074597,2.471273,0.000035,2.471238
1.650825,0.0,0.073855,2.470654,0.000034,2.470620
1.653327,0.0,0.073119,2.470035,0.000033,2.470002
1.655828,0.0,0.072392,2.469416,0.000032,2.469384
1.658329,0.0,0.071671,2.468798,0.000032,2.468766
1.660830,0.0,0.070957,2.468180,0.000031,2.468149
1.663332,0.0,0.070251,2.467562,0.000030,2.467532
1.665833,0.0,0.069552,2.466944,0.000029,2.466915
1.668334,0.0,0.068859,2.466326,0.000029,2.466298
1.670835,0.0,0.068174,2.465709,0.000028,2.465681
1.673337,0.0,0.067495,2.465091,0.000027,2.465064
1.675838,0.0,0.066823,2.464474,0.000026,2.464448
1.678339,0.0,0.066158,2.463857,0.000026,2.463831
1.680840,0.0,0.065499,2.463240,0.000025,2.463215
1.683342,0.0,0.064847,2.462624,0.000025,2.462599
1.685843,0.0,0.064202,2.462007,0.000024,2.461983
1.688344,0.0,0.063563,2.461391,0.000023,2.461367
1.690845,0.0,0.062930,2.460775,0.000023,2.460752
1.693347,0.0,0.062303,2.460159,0.000022,2.460136
1.695848,0.0,0.061683,2.459543,0.000022,2.459521
1.698349,0.0,0.061069,2.458927,0.000021,2.458906
1.700850,0.0,0.060461,2.458312,0.000021,2.458291
1.703352,0.0,0.059859,2.457696,0.000020,2.457676
1.705853,0.0,0.059263,2.457081,0.000020,2.457062
1.708354,0.0,0.058673,2.456466,0.000019,2.456447
1.710855,0.0,0.058089,2.455852,0.000019,2.455833
1.713357,0.0,0.057511,2.455237,0.000018,2.455219
1.715858,0.0,0.056938,2.454622,0.000018,2.454605
1.718359,0.0,0.056372,2.454008,0.000017,2.453991
1.720860,0.0,0.055810,2.453394,0.000017,2.453377
1.723362,0.0,0.055255,2.452780,0.000016,2.452763
1.725863,0.0,0.054705,2.452166,0.000016,2.452150
1.728364,0.0,0.054160,2.451552,0.000016,2.451537
1.730865,0.0,0.053621,2.450939,0.000015,2.450924
1.733367,0.0,0.053087,2.450326,0.000015,2.450311
1.735868,0.0,0.052559,2.449712,0.000015,2.449698
1.738369,0.0,0.052035,2.449099,0.000014,2.449085
1.740870,0.0,0.051517,2.448487,0.000014,2.448473
1.743372,0.0,0.051005,2.447874,0.000013,2.447860
1.745873,0.0,0.050497,2.447261,0.000013,2.447248
1.748374,0.0,0.049994,2.446649,0.000013,2.446636
1.750875,0.0,0.049496,2.446037,0.000013,2.446024
1.753377,0.0,0.049004,2.445425,0.000012,2.445413
1.755878,0.0,0.048516,2.444813,0.000012,2.444801
1.758379,0.0,0.048033,2.444201,0.000012,2.444190
1.760880,0.0,0.047555,2.443590,0.000011,2.443578
1.763382,0.0,0.047081,2.442978,0.000011,2.442967
1.765883,0.0,0.046613,2.442367,0.000011,2.442356
1.768384,0.0,0.046149,2.441756,0.000011,2.441745
1.770885,0.0,0.045689,2.441145,0.000010,2.441135
1.773387,0.0,0.045234,2.440534,0.000010,2.440524
1.775888,0.0,0.044784,2.439924,0.000010,2.439914
1.778389,0.0,0.044338,2.439313,0.000010,2.439304
1.780890,0.0,0.043897,2.438703,0.000009,2.438694
1.783392,0.0,0.043460,2.438093,0.000009,2.438084
1.785893,0.0,0.043027,2.437483,0.000009,2.437474
1.788394,0.0,0.042599,2.436873,0.000009,2.436864
1.790895,0.0,0.042175,2.436263,0.000008,2.436255
1.793397,0.0,0.041755,2.435654,0.000008,2.435646
1.795898,0.0,0.041339,2.435044,0.000008,2.435036
1.798399,0.0,0.040928,2.434435,0.000008,2.434427
1.800900,0.0,0.040520,2.433826,0.000008,2.433819
1.803402,0.0,0.040117,2.433217,0.000007,2.433210
1.805903,0.0,0.039717,2.432609,0.000007,2.432601
1.808404,0.0,0.039322,2.432000,0.000007,2.431993
1.810905,0.0,0.038931,2.431392,0.000007,2.431385
1.813407,0.0,0.038543,2.430783,0.000007,2.430777
1.815908,0.0,0.038159,2.430175,0.000007,2.430169
1.818409,0.0,0.037779,2.429567,0.000006,2.429561
1.820910,0.0,0.037403,2.428960,0.000006,2.428953
1.823412,0.0,0.037031,2.428352,0.000006,2.428346
1.825913,0.0,0.036662,2.427745,0.000006,2.427739
1.828414,0.0,0.036297,2.427137,0.000006,2.427131
1.830915,0.0,0.035936,2.426530,0.000006,2.426524
1.833417,0.0,0.035578,2.425923,0.000005,2.425918
1.835918,0.0,0.035224,2.425316,0.000005,2.425311
1.838419,0.0,0.034873,2.424710,0.000005,2.424704
1.840920,0.0,0.034526,2.424103,0.000005,2.424098
1.843422,0.0,0.034183,2.423497,0.000005,2.423492
1.845923,0.0,0.033842,2.422890,0.000005,2.422886
1.848424,0.0,0.033505,2.422284,0.000005,2.422280
1.850925,0.0,0.033172,2.421678,0.000005,2.421674
1.853427,0.0,0.032842,2.421073,0.000004,2.421068
1.855928,0.0,0.032515,2.420467,0.000004,2.420463
1.858429,0.0,0.032191,2.419862,0.000004,2.419857
1.860930,0.0,0.031870,2.419256,0.000004,2.419252
1.863432,0.0,0.031553,2.418651,0.000004,2.418647
1.865933,0.0,0.031239,2.418046,0.000004,2.418042
1.868434,0.0,0.030928,2.417441,0.000004,2.417437
1.870935,0.0,0.030620,2.416837,0.000004,2.416833
1.873437,0.0,0.030315,2.416232,0.000004,2.416228
1.875938,0.0,0.030014,2.415628,0.000004,2.415624
1.878439,0.0,0.029715,2.415024,0.000003,2.415020
1.880940,0.0,0.029419,2.414419,0.000003,2.414416
1.883442,0.0,0.029126,2.413816,0.000003,2.413812
1.885943,0.0,0.028836,2.413212,0.000003,2.413209
1.888444,0.0,0.028549,2.412608,0.000003,2.412605
1.890945,0.0,0.028265,2.412005,0.000003,2.412002
1.893447,0.0,0.027983,2.411401,0.000003,2.411398
1.895948,0.0,0.027705,2.410798,0.000003,2.410795
1.898449,0.0,0.027429,2.410195,0.000003,2.410192
1.900950,0.0,0.027156,2.409592,0.000003,2.409590
1.903452,0.0,0.026886,2.408990,0.000003,2.408987
1.905953,0.0,0.026618,2.408387,0.000003,2.408385
1.908454,0.0,0.026353,2.407785,0.000003,2.407782
1.910955,0.0,0.026091,2.407183,0.000003,2.407180
1.913457,0.0,0.025831,2.406580,0.000002,2.406578
1.915958,0.0,0.025574,2.405979,0.000002,2.405976
1.918459,0.0,0.025319,2.405377,0.000002,2.405374
1.920960,0.0,0.025067,2.404775,0.000002,2.404773
1.923462,0.0,0.024818,2.404174,0.000002,2.404171
1.925963,0.0,0.024571,2.403572,0.000002,2.403570
1.928464,0.0,0.024326,2.402971,0.000002,2.402969
1.930965,0.0,0.024084,2.402370,0.000002,2.402368
1.933467,0.0,0.023844,2.401769,0.000002,2.401767
1.935968,0.0,0.023607,2.401169,0.000002,2.401167
1.938469,0.0,0.023372,2.400568,0.000002,2.400566
1.940970,0.0,0.023139,2.399968,0.000002,2.399966
1.943472,0.0,0.022909,2.399367,0.000002,2.399366
1.945973,0.0,0.022681,2.398767,0.000002,2.398765
1.948474,0.0,0.022455,2.398167,0.000002,2.398166
1.950975,0.0,0.022231,2.397567,0.000002,2.397566
1.953477,0.0,0.022010,2.396968,0.000002,2.396966
1.955978,0.0,0.021791,2.396368,0.000002,2.396367
1.958479,0.0,0.021574,2.395769,0.000002,2.395767
1.960980,0.0,0.021359,2.395170,0.000002,2.395168
1.963482,0.0,0.021147,2.394571,0.000001,2.394569
1.965983,0.0,0.020936,2.393972,0.000001,2.393970
1.968484,0.0,0.020728,2.393373,0.000001,2.393372
1.970985,0.0,0.020521,2.392774,0.000001,2.392773
1.973487,0.0,0.020317,2.392176,0.000001,2.392175
1.975988,0.0,0.020115,2.391578,0.000001,2.391576
1.978489,0.0,0.019914,2.390980,0.000001,2.390978
1.980990,0.0,0.019716,2.390381,0.000001,2.390380
1.983492,0.0,0.019520,2.389784,0.000001,2.389782
1.985993,0.0,0.019326,2.389186,0.000001,2.389185
1.988494,0.0,0.019133,2.388588,0.000001,2.388587
1.990995,0.0,0.018943,2.387991,0.000001,2.387990
1.993497,0.0,0.018754,2.387394,0.000001,2.387393
1.995998,0.0,0.018567,2.386797,0.000001,2.386796
1.998499,0.0,0.018383,2.386200,0.000001,2.386199
2.001001,0.0,0.018200,2.385603,0.000001,2.385602
2.003502,0.0,0.018018,2.385006,0.000001,2.385005
2.006003,0.0,0.017839,2.384410,0.000001,2.384409
2.008504,0.0,0.017661,2.383813,0.000001,2.383812
2.011006,0.0,0.017486,2.383217,0.000001,2.383216
2.013507,0.0,0.017312,2.382621,0.000001,2.382620
2.016008,0.0,0.017139,2.382025,0.000001,2.382024
2.018509,0.0,0.016969,2.381430,0.000001,2.381429
2.021011,0.0,0.016800,2.380834,0.000001,2.380833
2.023512,0.0,0.016632,2.380238,0.000001,2.380238
2.026013,0.0,0.016467,2.379643,0.000001,2.379642
2.028514,0.0,0.016303,2.379048,0.000001,2.379047
2.031016,0.0,0.016141,2.378453,0.000001,2.378452
2.033517,0.0,0.015980,2.377858,0.000001,2.377857
2.036018,0.0,0.015821,2.377263,0.000001,2.377263
2.038519,0.0,0.015663,2.376669,0.000001,2.376668
2.041021,0.0,0.015507,2.376074,0.000001,2.376074
2.043522,0.0,0.015353,2.375480,0.000001,2.375480
2.046023,0.0,0.015200,2.374886,0.000001,2.374885
2.048524,0.0,0.015049,2.374292,0.000001,2.374291
2.051026,0.0,0.014899,2.373698,0.000001,2.373698
2.053527,0.0,0.014751,2.373105,0.000001,2.373104
2.056028,0.0,0.014604,2.372511,0.000001,2.372511
2.058529,0.0,0.014459,2.371918,0.000001,2.371917
2.061031,0.0,0.014315,2.371325,0.000001,2.371324
2.063532,0.0,0.014172,2.370731,0.000001,2.370731
2.066033,0.0,0.014031,2.370139,0.000001,2.370138
2.068534,0.0,0.013891,2.369546,0.000001,2.369545
2.071036,0.0,0.013753,2.368953,0.000001,2.368953
2.073537,0.0,0.013616,2.368361,0.000000,2.368360
2.076038,0.0,0.013481,2.367768,0.000000,2.367768
2.078539,0.0,0.013346,2.367176,0.000000,2.367176
2.081041,0.0,0.013214,2.366584,0.000000,2.366584
2.083542,0.0,0.013082,2.365992,0.000000,2.365992
2.086043,0.0,0.012952,2.365401,0.000000,2.365400
2.088544,0.0,0.012823,2.364809,0.000000,2.364809
2.091046,0.0,0.012695,2.364218,0.000000,2.364217
2.093547,0.0,0.012569,2.363626,0.000000,2.363626
2.096048,0.0,0.012444,2.363035,0.000000,2.363035
2.098549,0.0,0.012320,2.362444,0.000000,2.362444
2.101051,0.0,0.012197,2.361853,0.000000,2.361853
2.103552,0.0,0.012076,2.361263,0.000000,2.361262
2.106053,0.0,0.011955,2.360672,0.000000,2.360672
2.108554,0.0,0.011836,2.360082,0.000000,2.360081
2.111056,0.0,0.011719,2.359491,0.000000,2.359491
2.113557,0.0,0.011602,2.358901,0.000000,2.358901
2.116058,0.0,0.011486,2.358311,0.000000,2.358311
2.118559,0.0,0.011372,2.357722,0.000000,2.357721
2.121061,0.0,0.011259,2.357132,0.000000,2.357132
2.123562,0.0,0.011147,2.356542,0.000000,2.356542
2.126063,0.0,0.011036,2.355953,0.000000,2.355953
2.128564,0.0,0.010926,2.355364,0.000000,2.355364
2.131066,0.0,0.010817,2.354775,0.000000,2.354774
2.133567,0.0,0.010710,2.354186,0.000000,2.354186
2.136068,0.0,0.010603,2.353597,0.000000,2.353597
2.138569,0.0,0.010497,2.353008,0.000000,2.353008
2.141071,0.0,0.010393,2.352420,0.000000,2.352420
2.143572,0.0,0.010289,2.351832,0.000000,2.351831
2.146073,0.0,0.010187,2.351243,0.000000,2.351243
2.148574,0.0,0.010086,2.350655,0.000000,2.350655
2.151076,0.0,0.009985,2.350067,0.000000,2.350067
2.153577,0.0,0.009886,2.349480,0.000000,2.349480
2.156078,0.0,0.009787,2.348892,0.000000,2.348892
2.158579,0.0,0.009690,2.348305,0.000000,2.348304
2.161081,0.0,0.009593,2.347717,0.000000,2.347717
2.163582,0.0,0.009498,2.347130,0.000000,2.347130
2.166083,0.0,0.009403,2.346543,0.000000,2.346543
2.168584,0.0,0.009310,2.345956,0.000000,2.345956
2.171086,0.0,0.009217,2.345370,0.000000,2.345369
2.173587,0.0,0.009125,2.344783,0.000000,2.344783
2.176088,0.0,0.009034,2.344197,0.000000,2.344196
2.178589,0.0,0.008945,2.343610,0.000000,2.343610
2.181091,0.0,0.008856,2.343024,0.000000,2.343024
2.183592,0.0,0.008767,2.342438,0.000000,2.342438
2.186093,0.0,0.008680,2.341852,0.000000,2.341852
2.188594,0.0,0.008594,2.341267,0.000000,2.341267
2.191096,0.0,0.008508,2.340681,0.000000,2.340681
2.193597,0.0,0.008423,2.340096,0.000000,2.340096
2.196098,0.0,0.008340,2.339511,0.000000,2.339510
2.198599,0.0,0.008257,2.338925,0.000000,2.338925
2.201101,0.0,0.008174,2.338341,0.000000,2.338340
2.203602,0.0,0.008093,2.337756,0.000000,2.337756
2.206103,0.0,0.008012,2.337171,0.000000,2.337171
2.208604,0.0,0.007933,2.336587,0.000000,2.336586
2.211106,0.0,0.007854,2.336002,0.000000,2.336002
2.213607,0.0,0.007775,2.335418,0.000000,2.335418
2.216108,0.0,0.007698,2.334834,0.000000,2.334834
2.218609,0.0,0.007621,2.334250,0.000000,2.334250
2.221111,0.0,0.007546,2.333666,0.000000,2.333666
2.223612,0.0,0.007470,2.333083,0.000000,2.333082
2.226113,0.0,0.007396,2.332499,0.000000,2.332499
2.228614,0.0,0.007322,2.331916,0.000000,2.331916
2.231116,0.0,0.007250,2.331332,0.000000,2.331332
2.233617,0.0,0.007177,2.330749,0.000000,2.330749
2.236118,0.0,0.007106,2.330167,0.000000,2.330166
2.238619,0.0,0.007035,2.329584,0.000000,2.329584
2.241121,0.0,0.006965,2.329001,0.000000,2.329001
2.243622,0.0,0.006896,2.328419,0.000000,2.328419
2.246123,0.0,0.006827,2.327836,0.000000,2.327836
2.248624,0.0,0.006759,2.327254,0.000000,2.327254
2.251126,0.0,0.006692,2.326672,0.000000,2.326672
2.253627,0.0,0.006625,2.326090,0.000000,2.326090
2.256128,0.0,0.006559,2.325509,0.000000,2.325508
2.258629,0.0,0.006494,2.324927,0.000000,2.324927
2.261131,0.0,0.006429,2.324345,0.000000,2.324345
2.263632,0.0,0.006365,2.323764,0.000000,2.323764
2.266133,0.0,0.006302,2.323183,0.000000,2.323183
2.268634,0.0,0.006239,2.322602,0.000000,2.322602
2.271136,0.0,0.006177,2.322021,0.000000,2.322021
2.273637,0.0,0.006116,2.321440,0.000000,2.321440
2.276138,0.0,0.006055,2.320860,0.000000,2.320860
2.278639,0.0,0.005995,2.320279,0.000000,2.320279
2.281141,0.0,0.005935,2.319699,0.000000,2.319699
2.283642,0.0,0.005876,2.319119,0.000000,2.319119
2.286143,0.0,0.005817,2.318539,0.000000,2.318539
2.288644,0.0,0.005759,2.317959,0.000000,2.317959
2.291146,0.0,0.005702,2.317379,0.000000,2.317379
2.293647,0.0,0.005645,2.316800,0.000000,2.316800
2.296148,0.0,0.005589,2.316220,0.000000,2.316220
2.298649,0.0,0.005533,2.315641,0.000000,2.315641
2.301151,0.0,0.005478,2.315062,0.000000,2.315062
2.303652,0.0,0.005424,2.314483,0.000000,2.314483
2.306153,0.0,0.005370,2.313904,0.000000,2.313904
2.308654,0.0,0.005316,2.313325,0.000000,2.313325
2.311156,0.0,0.005263,2.312747,0.000000,2.312747
2.313657,0.0,0.005211,2.312169,0.000000,2.312168
2.316158,0.0,0.005159,2.311590,0.000000,2.311590
2.318659,0.0,0.005108,2.311012,0.000000,2.311012
2.321161,0.0,0.005057,2.310434,0.000000,2.310434
2.323662,0.0,0.005007,2.309856,0.000000,2.309856
2.326163,0.0,0.004957,2.309279,0.000000,2.309279
2.328664,0.0,0.004907,2.308701,0.000000,2.308701
2.331166,0.0,0.004859,2.308124,0.000000,2.308124
2.333667,0.0,0.004810,2.307546,0.000000,2.307546
2.336168,0.0,0.004762,2.306969,0.000000,2.306969
2.338669,0.0,0.004715,2.306392,0.000000,2.306392
2.341171,0.0,0.004668,2.305816,0.000000,2.305816
2.343672,0.0,0.004621,2.305239,0.000000,2.305239
2.346173,0.0,0.004575,2.304662,0.000000,2.304662
2.348674,0.0,0.004530,2.304086,0.000000,2.304086
2.351176,0.0,0.004485,2.303510,0.000000,2.303510
2.353677,0.0,0.004440,2.302934,0.000000,2.302934
2.356178,0.0,0.004396,2.302358,0.000000,2.302358
2.358679,0.0,0.004352,2.301782,0.000000,2.301782
2.361181,0.0,0.004309,2.301206,0.000000,2.301206
2.363682,0.0,0.004266,2.300631,0.000000,2.300631
2.366183,0.0,0.004224,2.300055,0.000000,2.300055
2.368684,0.0,0.004181,2.299480,0.000000,2.299480
2.371186,0.0,0.004140,2.298905,0.000000,2.298905
2.373687,0.0,0.004099,2.298330,0.000000,2.298330
2.376188,0.0,0.004058,2.297755,0.000000,2.297755
2.378689,0.0,0.004017,2.297181,0.000000,2.297181
2.381191,0.0,0.003977,2.296606,0.000000,2.296606
2.383692,0.0,0.003938,2.296032,0.000000,2.296032
2.386193,0.0,0.003899,2.295458,0.000000,2.295458
2.388694,0.0,0.003860,2.294883,0.000000,2.294883
2.391196,0.0,0.003821,2.294310,0.000000,2.294310
2.393697,0.0,0.003783,2.293736,0.000000,2.293736
2.396198,0.0,0.003746,2.293162,0.000000,2.293162
2.398699,0.0,0.003708,2.292589,0.000000,2.292589
