t_s,eps_uniaxial_pct,eps_biaxial_pct,Dx_uni_um,Dy_uni_um,Dx_bi_um,Dy_bi_um,sigma_on
4.805801,4.116119,6.476028,191.7678,204.1161,187.0479,212.9521,0
4.810802,4.114062,6.472790,191.7719,204.1141,187.0544,212.9456,0
4.815803,4.112005,6.469554,191.7760,204.1120,187.0609,212.9391,0
4.820803,4.109949,6.466320,191.7801,204.1099,187.0674,212.9326,0
4.825804,4.107894,6.463087,191.7842,204.1079,187.0738,212.9262,0
4.830805,4.105840,6.459855,191.7883,204.1058,187.0803,212.9197,0
4.835806,4.103788,6.456626,191.7924,204.1038,187.0867,212.9133,0
4.840807,4.101736,6.453398,191.7965,204.1017,187.0932,212.9068,0
4.845808,4.099685,6.450171,191.8006,204.0997,187.0997,212.9003,0
4.850808,4.097635,6.446946,191.8047,204.0976,187.1061,212.8939,0
4.855809,4.095587,6.443723,191.8088,204.0956,187.1126,212.8874,0
4.860810,4.093539,6.440502,191.8129,204.0935,187.1190,212.8810,0
4.865811,4.091493,6.437282,191.8170,204.0915,187.1254,212.8746,0
4.870812,4.089447,6.434063,191.8211,204.0894,187.1319,212.8681,0
4.875813,4.087402,6.430846,191.8252,204.0874,187.1383,212.8617,0
4.880813,4.085359,6.427631,191.8293,204.0854,187.1447,212.8553,0
4.885814,4.083316,6.424418,191.8334,204.0833,187.1512,212.8488,0
4.890815,4.081275,6.421206,191.8375,204.0813,187.1576,212.8424,0
4.895816,4.079234,6.417995,191.8415,204.0792,187.1640,212.8360,0
4.900817,4.077195,6.414787,191.8456,204.0772,187.1704,212.8296,0
4.905818,4.075157,6.411580,191.8497,204.0752,187.1768,212.8232,0
4.910818,4.073119,6.408374,191.8538,204.0731,187.1833,212.8167,0
4.915819,4.071083,6.405170,191.8578,204.0711,187.1897,212.8103,0
4.920820,4.069047,6.401968,191.8619,204.0690,187.1961,212.8039,0
4.925821,4.067013,6.398767,191.8660,204.0670,187.2025,212.7975,0
4.930822,4.064980,6.395568,191.8700,204.0650,187.2089,212.7911,0
4.935823,4.062947,6.392371,191.8741,204.0629,187.2153,212.7847,0
4.940823,4.060916,6.389175,191.8782,204.0609,187.2217,212.7783,0
4.945824,4.058886,6.385980,191.8822,204.0589,187.2280,212.7720,0
4.950825,4.056856,6.382788,191.8863,204.0569,187.2344,212.7656,0
4.955826,4.054828,6.379596,191.8903,204.0548,187.2408,212.7592,0
4.960827,4.052801,6.376407,191.8944,204.0528,187.2472,212.7528,0
4.965828,4.050775,6.373219,191.8985,204.0508,187.2536,212.7464,0
4.970828,4.048750,6.370033,191.9025,204.0487,187.2599,212.7401,0
4.975829,4.046725,6.366848,191.9065,204.0467,187.2663,212.7337,0
4.980830,4.044702,6.363665,191.9106,204.0447,187.2727,212.7273,0
4.985831,4.042680,6.360483,191.9146,204.0427,187.2790,212.7210,0
4.990832,4.040659,6.357303,191.9187,204.0407,187.2854,212.7146,0
4.995833,4.038639,6.354125,191.9227,204.0386,187.2918,212.7082,0
5.000833,4.069661,6.402934,191.8607,204.0697,187.1941,212.8059,1
5.005834,4.261020,6.704005,191.4780,204.2610,186.5920,213.4080,1
5.010835,4.444319,6.992395,191.1114,204.4443,186.0152,213.9848,1
5.015836,4.619951,7.268723,190.7601,204.6200,185.4626,214.5374,1
5.020837,4.788288,7.533574,190.4234,204.7883,184.9329,215.0671,1
5.025838,4.949687,7.787508,190.1006,204.9497,184.4250,215.5750,1
5.030838,5.104485,8.031056,189.7910,205.1045,183.9379,216.0621,1
5.035839,5.253003,8.264725,189.4940,205.2530,183.4706,216.5294,1
5.040840,5.395547,8.488994,189.2089,205.3955,183.0220,216.9780,1
5.045841,5.532408,8.704322,188.9352,205.5324,182.5914,217.4086,1
5.050842,5.663862,8.911144,188.6723,205.6639,182.1777,217.8223,1
5.055843,5.790173,9.109873,188.4197,205.7902,181.7803,218.2197,1
5.060843,5.911591,9.300903,188.1768,205.9116,181.3982,218.6018,1
5.065844,6.028353,9.484609,187.9433,206.0284,181.0308,218.9692,1
5.070845,6.140687,9.661347,187.7186,206.1407,180.6773,219.3227,1
5.075846,6.248807,9.831456,187.5024,206.2488,180.3371,219.6629,1
5.080847,6.352918,9.995258,187.2942,206.3529,180.0095,219.9905,1
5.085848,6.453216,10.153060,187.0936,206.4532,179.6939,220.3061,1
5.090848,6.549886,10.305154,186.9002,206.5499,179.3897,220.6103,1
5.095849,6.643104,10.451817,186.7138,206.6431,179.0964,220.9036,1
5.100850,6.733038,10.593313,186.5339,206.7330,178.8134,221.1866,1
5.105851,6.819847,10.729893,186.3603,206.8198,178.5402,221.4598,1
5.110852,6.903684,10.861795,186.1926,206.9037,178.2764,221.7236,1
5.115853,6.984692,10.989248,186.0306,206.9847,178.0215,221.9785,1
5.120853,7.063009,11.112467,185.8740,207.0630,177.7751,222.2249,1
5.125854,7.138765,11.231657,185.7225,207.1388,177.5367,222.4633,1
5.130855,7.212086,11.347015,185.5758,207.2121,177.3060,222.6940,1
5.135856,7.283088,11.458725,185.4338,207.2831,177.0825,222.9175,1
5.140857,7.351885,11.566966,185.2962,207.3519,176.8661,223.1339,1
5.145858,7.418583,11.671905,185.1628,207.4186,176.6562,223.3438,1
5.150858,7.483285,11.773702,185.0334,207.4833,176.4526,223.5474,1
5.155859,7.546086,11.872509,184.9078,207.5461,176.2550,223.7450,1
5.160860,7.607080,11.968472,184.7858,207.6071,176.0631,223.9369,1
5.165861,7.666353,12.061729,184.6673,207.6664,175.8765,224.1235,1
5.170862,7.723989,12.152409,184.5520,207.7240,175.6952,224.3048,1
5.175863,7.780067,12.240638,184.4399,207.7801,175.5187,224.4813,1
5.180863,7.834662,12.326535,184.3307,207.8347,175.3469,224.6531,1
5.185864,7.887847,12.410212,184.2243,207.8878,175.1796,224.8204,1
5.190865,7.939689,12.491777,184.1206,207.9397,175.0164,224.9836,1
5.195866,7.990253,12.571331,184.0195,207.9903,174.8573,225.1427,1
5.200867,8.039601,12.648972,183.9208,208.0396,174.7021,225.2979,1
5.205868,8.087791,12.724792,183.8244,208.0878,174.5504,225.4496,1
5.210868,8.134880,12.798878,183.7302,208.1349,174.4022,225.5978,1
5.215869,8.180921,12.871315,183.6382,208.1809,174.2574,225.7426,1
5.220870,8.225963,12.942182,183.5481,208.2260,174.1156,225.8844,1
5.225871,8.270056,13.011555,183.4599,208.2701,173.9769,226.0231,1
5.230872,8.313245,13.079505,183.3735,208.3132,173.8410,226.1590,1
5.235873,8.355572,13.146101,183.2889,208.3556,173.7078,226.2922,1
5.240873,8.397081,13.211407,183.2058,208.3971,173.5772,226.4228,1
5.245874,8.437809,13.275487,183.1244,208.4378,173.4490,226.5510,1
5.250875,8.477795,13.338398,183.0444,208.4778,173.3232,226.6768,1
5.255876,8.517074,13.400197,182.9659,208.5171,173.1996,226.8004,1
5.260877,8.555680,13.460937,182.8886,208.5557,173.0781,226.9219,1
5.265878,8.593645,13.520668,182.8127,208.5936,172.9587,227.0413,1
5.270878,8.631000,13.579440,182.7380,208.6310,172.8411,227.1589,1
5.275879,8.667774,13.637297,182.6645,208.6678,172.7254,227.2746,1
5.280880,8.703994,13.694283,182.5920,208.7040,172.6114,227.3886,1
5.285881,8.739687,13.750441,182.5206,208.7397,172.4991,227.5009,1
5.290882,8.774878,13.805808,182.4502,208.7749,172.3884,227.6116,1
5.295883,8.809591,13.860424,182.3808,208.8096,172.2792,227.7208,1
5.300883,8.843849,13.914323,182.3123,208.8438,172.1714,227.8286,1
5.305884,8.877673,13.967540,182.2447,208.8777,172.0649,227.9351,1
5.310885,8.911084,14.020106,182.1778,208.9111,171.9598,228.0402,1
5.315886,8.944102,14.072053,182.1118,208.9441,171.8559,228.1441,1
5.320887,8.976744,14.123410,182.0465,208.9767,171.7532,228.2468,1
5.325888,9.009028,14.174204,181.9819,209.0090,171.6516,228.3484,1
5.330888,9.040972,14.224463,181.9181,209.0410,171.5511,228.4489,1
5.335889,9.072592,14.274211,181.8548,209.0726,171.4516,228.5484,1
5.340890,9.103902,14.323472,181.7922,209.1039,171.3531,228.6469,1
5.345891,9.134917,14.372269,181.7302,209.1349,171.2555,228.7445,1
5.350892,9.165651,14.420624,181.6687,209.1657,171.1588,228.8412,1
5.355893,9.196117,14.468557,181.6078,209.1961,171.0629,228.9371,1
5.360893,9.226327,14.516088,181.5473,209.2263,170.9678,229.0322,1
5.365894,9.256294,14.563236,181.4874,209.2563,170.8735,229.1265,1
5.370895,9.286028,14.610018,181.4279,209.2860,170.7800,229.2200,1
5.375896,9.315541,14.656450,181.3689,209.3155,170.6871,229.3129,1
5.380897,9.344841,14.702550,181.3103,209.3448,170.5949,229.4051,1
5.385898,9.373940,14.748333,181.2521,209.3739,170.5033,229.4967,1
5.390898,9.402847,14.793812,181.1943,209.4028,170.4124,229.5876,1
5.395899,9.431570,14.839003,181.1369,209.4316,170.3220,229.6780,1
5.400900,9.460117,14.883917,181.0798,209.4601,170.2322,229.7678,1
5.405901,9.488496,14.928568,181.0230,209.4885,170.1429,229.8571,1
5.410902,9.516716,14.972967,180.9666,209.5167,170.0541,229.9459,1
5.415903,9.544783,15.017125,180.9104,209.5448,169.9657,230.0343,1
5.420903,9.572704,15.061054,180.8546,209.5727,169.8779,230.1221,1
5.425904,9.600485,15.104764,180.7990,209.6005,169.7905,230.2095,1
5.430905,9.628134,15.148264,180.7437,209.6281,169.7035,230.2965,1
5.435906,9.655655,15.191564,180.6887,209.6557,169.6169,230.3831,1
5.440907,9.683054,15.234672,180.6339,209.6831,169.5307,230.4693,1
5.445908,9.710337,15.277597,180.5793,209.7103,169.4448,230.5552,1
5.450908,9.737508,15.320346,180.5250,209.7375,169.3593,230.6407,1
5.455909,9.764573,15.362929,180.4709,209.7646,169.2741,230.7259,1
5.460910,9.791536,15.405350,180.4169,209.7915,169.1893,230.8107,1
5.465911,9.818402,15.447619,180.3632,209.8184,169.1048,230.8952,1
5.470912,9.845174,15.489740,180.3097,209.8452,169.0205,230.9795,1
5.475913,9.871856,15.531721,180.2563,209.8719,168.9366,231.0634,1
5.480913,9.898453,15.573566,180.2031,209.8985,168.8529,231.1471,1
5.485914,9.924968,15.615283,180.1501,209.9250,168.7694,231.2306,1
5.490915,9.951404,15.656875,180.0972,209.9514,168.6862,231.3138,1
5.495916,9.977764,15.698349,180.0445,209.9778,168.6033,231.3967,1
5.500917,9.967719,15.682544,180.0646,209.9677,168.6349,231.3651,0
5.505918,9.800698,15.419765,180.3986,209.8007,169.1605,230.8395,0
5.510918,9.641665,15.169552,180.7167,209.6417,169.6609,230.3391,0
5.515919,9.490229,14.931294,181.0195,209.4902,170.1374,229.8626,0
5.520920,9.346021,14.704406,181.3080,209.3460,170.5912,229.4088,0
5.525921,9.208688,14.488336,181.5826,209.2087,171.0233,228.9767,0
5.530922,9.077894,14.282554,181.8442,209.0779,171.4349,228.5651,0
5.535923,8.953321,14.086559,182.0934,208.9533,171.8269,228.1731,0
5.540923,8.834666,13.899875,182.3307,208.8347,172.2003,227.7997,0
5.545924,8.721639,13.722046,182.5567,208.7216,172.5559,227.4441,0
5.550925,8.613967,13.552641,182.7721,208.6140,172.8947,227.1053,0
5.555926,8.511388,13.391250,182.9772,208.5114,173.2175,226.7825,0
5.560927,8.413654,13.237482,183.1727,208.4137,173.5250,226.4750,0
5.565928,8.320528,13.090964,183.3589,208.3205,173.8181,226.1819,0
5.570928,8.231786,12.951344,183.5364,208.2318,174.0973,225.9027,0
5.575929,8.147215,12.818285,183.7056,208.1472,174.3634,225.6366,0
5.580930,8.066610,12.691467,183.8668,208.0666,174.6171,225.3829,0
5.585931,7.989779,12.570585,184.0204,207.9898,174.8588,225.1412,0
5.590932,7.916537,12.455351,184.1669,207.9165,175.0893,224.9107,0
5.595933,7.846709,12.345489,184.3066,207.8467,175.3090,224.6910,0
5.600933,7.780130,12.240737,184.4397,207.7801,175.5185,224.4815,0
5.605934,7.716640,12.140846,184.5667,207.7166,175.7183,224.2817,0
5.610935,7.656089,12.045579,184.6878,207.6561,175.9088,224.0912,0
5.615936,7.598333,11.954711,184.8033,207.5983,176.0906,223.9094,0
5.620937,7.543237,11.868026,184.9135,207.5432,176.2639,223.7361,0
5.625938,7.490671,11.785322,185.0187,207.4907,176.4294,223.5706,0
5.630938,7.440511,11.706404,185.1190,207.4405,176.5872,223.4128,0
5.635939,7.392640,11.631087,185.2147,207.3926,176.7378,223.2622,0
5.640940,7.346947,11.559197,185.3061,207.3469,176.8816,223.1184,0
5.645941,7.303325,11.490565,185.3933,207.3033,177.0189,222.9811,0
5.650942,7.261674,11.425034,185.4767,207.2617,177.1499,222.8501,0
5.655943,7.221897,11.362451,185.5562,207.2219,177.2751,222.7249,0
5.660943,7.183903,11.302674,185.6322,207.1839,177.3947,222.6053,0
5.665944,7.147605,11.245566,185.7048,207.1476,177.5089,222.4911,0
5.670945,7.112921,11.190996,185.7742,207.1129,177.6180,222.3820,0
5.675946,7.079772,11.138841,185.8405,207.0798,177.7223,222.2777,0
5.680947,7.048083,11.088983,185.9038,207.0481,177.8220,222.1780,0
5.685948,7.017782,11.041311,185.9644,207.0178,177.9174,222.0826,0
5.690948,6.988803,10.995717,186.0224,206.9888,178.0086,221.9914,0
5.695949,6.961081,10.952101,186.0778,206.9611,178.0958,221.9042,0
5.700950,6.934555,10.910366,186.1309,206.9346,178.1793,221.8207,0
5.705951,6.909166,10.870421,186.1817,206.9092,178.2592,221.7408,0
5.710952,6.884859,10.832178,186.2303,206.8849,178.3356,221.6644,0
5.715953,6.861581,10.795554,186.2768,206.8616,178.4089,221.5911,0
5.720953,6.839282,10.760471,186.3214,206.8393,178.4791,221.5209,0
5.725954,6.817915,10.726853,186.3642,206.8179,178.5463,221.4537,0
5.730955,6.797434,10.694630,186.4051,206.7974,178.6107,221.3893,0
5.735956,6.777797,10.663733,186.4444,206.7778,178.6725,221.3275,0
5.740957,6.758961,10.634098,186.4821,206.7590,178.7318,221.2682,0
5.745958,6.740888,10.605663,186.5182,206.7409,178.7887,221.2113,0
5.750958,6.723540,10.578370,186.5529,206.7235,178.8433,221.1567,0
5.755959,6.706884,10.552163,186.5862,206.7069,178.8957,221.1043,0
5.760960,6.690884,10.526990,186.6182,206.6909,178.9460,221.0540,0
5.765961,6.675509,10.502800,186.6490,206.6755,178.9944,221.0056,0
5.770962,6.660728,10.479545,186.6785,206.6607,179.0409,220.9591,0
5.775963,6.646513,10.457180,186.7070,206.6465,179.0856,220.9144,0
5.780963,6.632836,10.435662,186.7343,206.6328,179.1287,220.8713,0
5.785964,6.619671,10.414949,186.7607,206.6197,179.1701,220.8299,0
5.790965,6.606993,10.395002,186.7860,206.6070,179.2100,220.7900,0
5.795966,6.594778,10.375784,186.8104,206.5948,179.2484,220.7516,0
5.800967,6.583004,10.357260,186.8340,206.5830,179.2855,220.7145,0
5.805968,6.571650,10.339396,186.8567,206.5716,179.3212,220.6788,0
5.810968,6.560694,10.322159,186.8786,206.5607,179.3557,220.6443,0
5.815969,6.550118,10.305519,186.8998,206.5501,179.3890,220.6110,0
5.820970,6.539903,10.289448,186.9202,206.5399,179.4211,220.5789,0
5.825971,6.530032,10.273917,186.9399,206.5300,179.4522,220.5478,0
5.830972,6.520488,10.258901,186.9590,206.5205,179.4822,220.5178,0
5.835973,6.511255,10.244374,186.9775,206.5113,179.5113,220.4887,0
5.840973,6.502318,10.230313,186.9954,206.5023,179.5394,220.4606,0
5.845974,6.493662,10.216695,187.0127,206.4937,179.5666,220.4334,0
5.850975,6.485275,10.203499,187.0295,206.4853,179.5930,220.4070,0
5.855976,6.477142,10.190703,187.0457,206.4771,179.6186,220.3814,0
5.860977,6.469252,10.178290,187.0615,206.4693,179.6434,220.3566,0
5.865978,6.461593,10.166239,187.0768,206.4616,179.6675,220.3325,0
5.870978,6.454153,10.154535,187.0917,206.4542,179.6909,220.3091,0
5.875979,6.446923,10.143159,187.1062,206.4469,179.7137,220.2863,0
5.880980,6.439891,10.132096,187.1202,206.4399,179.7358,220.2642,0
5.885981,6.433049,10.121330,187.1339,206.4330,179.7573,220.2427,0
5.890982,6.426387,10.110849,187.1472,206.4264,179.7783,220.2217,0
5.895983,6.419896,10.100637,187.1602,206.4199,179.7987,220.2013,0
5.900983,6.413569,10.090681,187.1729,206.4136,179.8186,220.1814,0
5.905984,6.407396,10.080970,187.1852,206.4074,179.8381,220.1619,0
5.910985,6.401372,10.071491,187.1973,206.4014,179.8570,220.1430,0
5.915986,6.395488,10.062234,187.2090,206.3955,179.8755,220.1245,0
5.920987,6.389737,10.053187,187.2205,206.3897,179.8936,220.1064,0
5.925988,6.384115,10.044340,187.2318,206.3841,179.9113,220.0887,0
5.930988,6.378613,10.035685,187.2428,206.3786,179.9286,220.0714,0
5.935989,6.373227,10.027211,187.2535,206.3732,179.9456,220.0544,0
5.940990,6.367951,10.018909,187.2641,206.3680,179.9622,220.0378,0
5.945991,6.362779,10.010773,187.2744,206.3628,179.9785,220.0215,0
5.950992,6.357707,10.002793,187.2846,206.3577,179.9944,220.0056,0
5.955993,6.352730,9.994962,187.2945,206.3527,180.0101,219.9899,0
5.960993,6.347843,9.987273,187.3043,206.3478,180.0255,219.9745,0
5.965994,6.343042,9.979719,187.3139,206.3430,180.0406,219.9594,0
5.970995,6.338322,9.972294,187.3234,206.3383,180.0554,219.9446,0
5.975996,6.333681,9.964991,187.3326,206.3337,180.0700,219.9300,0
5.980997,6.329113,9.957805,187.3418,206.3291,180.0844,219.9156,0
5.985998,6.324617,9.950730,187.3508,206.3246,180.0985,219.9015,0
5.990998,6.320187,9.943761,187.3596,206.3202,180.1125,219.8875,0
5.995999,6.315822,9.936893,187.3684,206.3158,180.1262,219.8738,0
6.001000,6.311517,9.930120,187.3770,206.3115,180.1398,219.8602,0
6.006001,6.307271,9.923439,187.3855,206.3073,180.1531,219.8469,0
6.011002,6.303080,9.916845,187.3938,206.3031,180.1663,219.8337,0
6.016003,6.298941,9.910334,187.4021,206.2989,180.1793,219.8207,0
6.021004,6.294853,9.903902,187.4103,206.2949,180.1922,219.8078,0
6.026004,6.290813,9.897546,187.4184,206.2908,180.2049,219.7951,0
6.031005,6.286818,9.891261,187.4264,206.2868,180.2175,219.7825,0
6.036006,6.282867,9.885044,187.4343,206.2829,180.2299,219.7701,0
6.041007,6.278957,9.878893,187.4421,206.2790,180.2422,219.7578,0
6.046008,6.275087,9.872803,187.4498,206.2751,180.2544,219.7456,0
6.051009,6.271254,9.866773,187.4575,206.2713,180.2665,219.7335,0
6.056009,6.267457,9.860799,187.4651,206.2675,180.2784,219.7216,0
6.061010,6.263694,9.854879,187.4726,206.2637,180.2902,219.7098,0
6.066011,6.259964,9.849010,187.4801,206.2600,180.3020,219.6980,0
6.071012,6.256265,9.843190,187.4875,206.2563,180.3136,219.6864,0
6.076013,6.252595,9.837416,187.4948,206.2526,180.3252,219.6748,0
6.081014,6.248954,9.831688,187.5021,206.2490,180.3366,219.6634,0
6.086014,6.245340,9.826001,187.5093,206.2453,180.3480,219.6520,0
6.091015,6.241751,9.820355,187.5165,206.2418,180.3593,219.6407,0
6.096016,6.238187,9.814747,187.5236,206.2382,180.3705,219.6295,0
6.101017,6.234646,9.809177,187.5307,206.2346,180.3816,219.6184,0
6.106018,6.231128,9.803641,187.5377,206.2311,180.3927,219.6073,0
6.111019,6.227631,9.798139,187.5447,206.2276,180.4037,219.5963,0
6.116019,6.224154,9.792670,187.5517,206.2242,180.4147,219.5853,0
6.121020,6.220697,9.787230,187.5586,206.2207,180.4255,219.5745,0
6.126021,6.217259,9.781820,187.5655,206.2173,180.4364,219.5636,0
6.131022,6.213838,9.776438,187.5723,206.2138,180.4471,219.5529,0
6.136023,6.210434,9.771083,187.5791,206.2104,180.4578,219.5422,0
6.141024,6.207046,9.765753,187.5859,206.2070,180.4685,219.5315,0
6.146024,6.203674,9.760447,187.5927,206.2037,180.4791,219.5209,0
6.151025,6.200317,9.755165,187.5994,206.2003,180.4897,219.5103,0
6.156026,6.196973,9.749905,187.6061,206.1970,180.5002,219.4998,0
6.161027,6.193644,9.744666,187.6127,206.1936,180.5107,219.4893,0
6.166028,6.190327,9.739448,187.6193,206.1903,180.5211,219.4789,0
6.171029,6.187022,9.734249,187.6260,206.1870,180.5315,219.4685,0
6.176029,6.183730,9.729069,187.6325,206.1837,180.5419,219.4581,0
6.181030,6.180449,9.723906,187.6391,206.1804,180.5522,219.4478,0
6.186031,6.177179,9.718761,187.6456,206.1772,180.5625,219.4375,0
6.191032,6.173919,9.713632,187.6522,206.1739,180.5727,219.4273,0
6.196033,6.170669,9.708519,187.6587,206.1707,180.5830,219.4170,0
6.201034,6.167429,9.703421,187.6651,206.1674,180.5932,219.4068,0
6.206034,6.164198,9.698338,187.6716,206.1642,180.6033,219.3967,0
6.211035,6.160976,9.693268,187.6780,206.1610,180.6135,219.3865,0
6.216036,6.157762,9.688212,187.6845,206.1578,180.6236,219.3764,0
6.221037,6.154556,9.683168,187.6909,206.1546,180.6337,219.3663,0
6.226038,6.151358,9.678137,187.6973,206.1514,180.6437,219.3563,0
6.231039,6.148168,9.673117,187.7037,206.1482,180.6538,219.3462,0
6.236039,6.144985,9.668109,187.7100,206.1450,180.6638,219.3362,0
6.241040,6.141809,9.663112,187.7164,206.1418,180.6738,219.3262,0
6.246041,6.138639,9.658125,187.7227,206.1386,180.6837,219.3163,0
6.251042,6.135476,9.653149,187.7290,206.1355,180.6937,219.3063,0
6.256043,6.132319,9.648182,187.7354,206.1323,180.7036,219.2964,0
6.261044,6.129168,9.643224,187.7417,206.1292,180.7136,219.2864,0
6.266044,6.126022,9.638275,187.7480,206.1260,180.7234,219.2766,0
6.271045,6.122883,9.633335,187.7542,206.1229,180.7333,219.2667,0
6.276046,6.119748,9.628404,187.7605,206.1197,180.7432,219.2568,0
6.281047,6.116619,9.623480,187.7668,206.1166,180.7530,219.2470,0
6.286048,6.113494,9.618565,187.7730,206.1135,180.7629,219.2371,0
6.291049,6.110375,9.613657,187.7793,206.1104,180.7727,219.2273,0
6.296049,6.107260,9.608756,187.7855,206.1073,180.7825,219.2175,0
6.301050,6.104150,9.603862,187.7917,206.1041,180.7923,219.2077,0
6.306051,6.101043,9.598975,187.7979,206.1010,180.8021,219.1979,0
6.311052,6.097942,9.594095,187.8041,206.0979,180.8118,219.1882,0
6.316053,6.094844,9.589221,187.8103,206.0948,180.8216,219.1784,0
6.321054,6.091750,9.584353,187.8165,206.0917,180.8313,219.1687,0
6.326054,6.088660,9.579491,187.8227,206.0887,180.8410,219.1590,0
6.331055,6.085573,9.574635,187.8289,206.0856,180.8507,219.1493,0
6.336056,6.082491,9.569785,187.8350,206.0825,180.8604,219.1396,0
6.341057,6.079411,9.564941,187.8412,206.0794,180.8701,219.1299,0
6.346058,6.076336,9.560101,187.8473,206.0763,180.8798,219.1202,0
6.351059,6.073263,9.555267,187.8535,206.0733,180.8895,219.1105,0
6.356059,6.070194,9.550438,187.8596,206.0702,180.8991,219.1009,0
6.361060,6.067128,9.545614,187.8657,206.0671,180.9088,219.0912,0
6.366061,6.064064,9.540795,187.8719,206.0641,180.9184,219.0816,0
6.371062,6.061004,9.535980,187.8780,206.0610,180.9280,219.0720,0
6.376063,6.057947,9.531170,187.8841,206.0579,180.9377,219.0623,0
6.381064,6.054893,9.526365,187.8902,206.0549,180.9473,219.0527,0
6.386064,6.051841,9.521563,187.8963,206.0518,180.9569,219.0431,0
6.391065,6.048792,9.516767,187.9024,206.0488,180.9665,219.0335,0
6.396066,6.045746,9.511974,187.9085,206.0457,180.9761,219.0239,0
6.401067,6.042703,9.507185,187.9146,206.0427,180.9856,219.0144,0
6.406068,6.039661,9.502401,187.9207,206.0397,180.9952,219.0048,0
6.411069,6.036623,9.497620,187.9268,206.0366,181.0048,218.9952,0
6.416069,6.033587,9.492843,187.9328,206.0336,181.0143,218.9857,0
6.421070,6.030553,9.488070,187.9389,206.0306,181.0239,218.9761,0
6.426071,6.027522,9.483301,187.9450,206.0275,181.0334,218.9666,0
6.431072,6.024493,9.478535,187.9510,206.0245,181.0429,218.9571,0
6.436073,6.021466,9.473773,187.9571,206.0215,181.0525,218.9475,0
6.441074,6.018441,9.469014,187.9631,206.0184,181.0620,218.9380,0
6.446074,6.015419,9.464259,187.9692,206.0154,181.0715,218.9285,0
6.451075,6.012399,9.459507,187.9752,206.0124,181.0810,218.9190,0
6.456076,6.009381,9.454759,187.9812,206.0094,181.0905,218.9095,0
6.461077,6.006365,9.450014,187.9873,206.0064,181.1000,218.9000,0
6.466078,6.003351,9.445272,187.9933,206.0034,181.1095,218.8905,0
6.471079,6.000339,9.440533,187.9993,206.0003,181.1189,218.8811,0
6.476079,5.997329,9.435798,188.0053,205.9973,181.1284,218.8716,0
6.481080,5.994321,9.431065,188.0114,205.9943,181.1379,218.8621,0
6.486081,5.991315,9.426336,188.0174,205.9913,181.1473,218.8527,0
6.491082,5.988311,9.421610,188.0234,205.9883,181.1568,218.8432,0
6.496083,5.985309,9.416887,188.0294,205.9853,181.1662,218.8338,0
6.501084,5.982309,9.412167,188.0354,205.9823,181.1757,218.8243,0
6.506084,5.979311,9.407449,188.0414,205.9793,181.1851,218.8149,0
6.511085,5.976315,9.402735,188.0474,205.9763,181.1945,218.8055,0
6.516086,5.973320,9.398024,188.0534,205.9733,181.2040,218.7960,0
6.521087,5.970327,9.393315,188.0593,205.9703,181.2134,218.7866,0
6.526088,5.967336,9.388609,188.0653,205.9673,181.2228,218.7772,0
6.531089,5.964347,9.383906,188.0713,205.9643,181.2322,218.7678,0
6.536089,5.961360,9.379206,188.0773,205.9614,181.2416,218.7584,0
6.541090,5.958374,9.374509,188.0833,205.9584,181.2510,218.7490,0
6.546091,5.955390,9.369814,188.0892,205.9554,181.2604,218.7396,0
6.551092,5.952408,9.365122,188.0952,205.9524,181.2698,218.7302,0
6.556093,5.949428,9.360433,188.1011,205.9494,181.2791,218.7209,0
6.561094,5.946449,9.355747,188.1071,205.9464,181.2885,218.7115,0
6.566094,5.943472,9.351063,188.1131,205.9435,181.2979,218.7021,0
6.571095,5.940497,9.346382,188.1190,205.9405,181.3072,218.6928,0
6.576096,5.937523,9.341703,188.1250,205.9375,181.3166,218.6834,0
6.581097,5.934551,9.337027,188.1309,205.9346,181.3259,218.6741,0
6.586098,5.931581,9.332354,188.1368,205.9316,181.3353,218.6647,0
6.591099,5.928612,9.327683,188.1428,205.9286,181.3446,218.6554,0
6.596099,5.925645,9.323015,188.1487,205.9256,181.3540,218.6460,0
6.601100,5.922680,9.318350,188.1546,205.9227,181.3633,218.6367,0
6.606101,5.919716,9.313687,188.1606,205.9197,181.3726,218.6274,0
6.611102,5.916754,9.309026,188.1665,205.9168,181.3819,218.6181,0
6.616103,5.913793,9.304368,188.1724,205.9138,181.3913,218.6087,0
6.621104,5.910834,9.299713,188.1783,205.9108,181.4006,218.5994,0
6.626104,5.907877,9.295060,188.1842,205.9079,181.4099,218.5901,0
6.631105,5.904921,9.290409,188.1902,205.9049,181.4192,218.5808,0
6.636106,5.901967,9.285761,188.1961,205.9020,181.4285,218.5715,0
6.641107,5.899014,9.281116,188.2020,205.8990,181.4378,218.5622,0
6.646108,5.896063,9.276473,188.2079,205.8961,181.4471,218.5529,0
6.651109,5.893114,9.271832,188.2138,205.8931,181.4563,218.5437,0
6.656109,5.890166,9.267194,188.2197,205.8902,181.4656,218.5344,0
6.661110,5.887219,9.262558,188.2256,205.8872,181.4749,218.5251,0
6.666111,5.884274,9.257925,188.2315,205.8843,181.4841,218.5159,0
6.671112,5.881331,9.253294,188.2373,205.8813,181.4934,218.5066,0
6.676113,5.878389,9.248666,188.2432,205.8784,181.5027,218.4973,0
6.681114,5.875449,9.244040,188.2491,205.8754,181.5119,218.4881,0
