t_s,eps_uniaxial_pct,eps_biaxial_pct,Dx_uni_um,Dy_uni_um,Dx_bi_um,Dy_bi_um,sigma_on
3.921307,1.968793,3.097568,196.0624,201.9688,193.8049,206.1951,0
3.923975,1.968268,3.096742,196.0635,201.9683,193.8065,206.1935,0
3.926642,1.967743,3.095916,196.0645,201.9677,193.8082,206.1918,0
3.929310,1.967218,3.095090,196.0656,201.9672,193.8098,206.1902,0
3.931977,1.966694,3.094265,196.0666,201.9667,193.8115,206.1885,0
3.934645,1.966169,3.093439,196.0677,201.9662,193.8131,206.1869,0
3.937312,1.965645,3.092614,196.0687,201.9656,193.8148,206.1852,0
3.939980,1.965120,3.091789,196.0698,201.9651,193.8164,206.1836,0
3.942648,1.964596,3.090965,196.0708,201.9646,193.8181,206.1819,0
3.945315,1.964072,3.090140,196.0719,201.9641,193.8197,206.1803,0
3.947983,1.963548,3.089316,196.0729,201.9635,193.8214,206.1786,0
3.950650,1.963025,3.088492,196.0740,201.9630,193.8230,206.1770,0
3.953318,1.962501,3.087668,196.0750,201.9625,193.8247,206.1753,0
3.955985,1.961978,3.086845,196.0760,201.9620,193.8263,206.1737,0
3.958653,1.961454,3.086022,196.0771,201.9615,193.8280,206.1720,0
3.961320,1.960931,3.085198,196.0781,201.9609,193.8296,206.1704,0
3.963988,1.960408,3.084376,196.0792,201.9604,193.8312,206.1688,0
3.966656,1.959885,3.083553,196.0802,201.9599,193.8329,206.1671,0
3.969323,1.959363,3.082730,196.0813,201.9594,193.8345,206.1655,0
3.971991,1.958840,3.081908,196.0823,201.9588,193.8362,206.1638,0
3.974658,1.958317,3.081086,196.0834,201.9583,193.8378,206.1622,0
3.977326,1.957795,3.080264,196.0844,201.9578,193.8395,206.1605,0
3.979993,1.957273,3.079443,196.0855,201.9573,193.8411,206.1589,0
3.982661,1.956751,3.078621,196.0865,201.9568,193.8428,206.1572,0
3.985328,1.956229,3.077800,196.0875,201.9562,193.8444,206.1556,0
3.987996,1.955707,3.076979,196.0886,201.9557,193.8460,206.1540,0
3.990664,1.955186,3.076159,196.0896,201.9552,193.8477,206.1523,0
3.993331,1.954664,3.075338,196.0907,201.9547,193.8493,206.1507,0
3.995999,1.954143,3.074518,196.0917,201.9541,193.8510,206.1490,0
3.998666,1.953622,3.073698,196.0928,201.9536,193.8526,206.1474,0
4.001334,1.953101,3.072878,196.0938,201.9531,193.8542,206.1458,0
4.004001,1.952580,3.072059,196.0948,201.9526,193.8559,206.1441,0
4.006669,1.952059,3.071239,196.0959,201.9521,193.8575,206.1425,0
4.009336,1.951538,3.070420,196.0969,201.9515,193.8592,206.1408,0
4.012004,1.951018,3.069601,196.0980,201.9510,193.8608,206.1392,0
4.014672,1.950497,3.068782,196.0990,201.9505,193.8624,206.1376,0
4.017339,1.949977,3.067964,196.1000,201.9500,193.8641,206.1359,0
4.020007,1.949457,3.067146,196.1011,201.9495,193.8657,206.1343,0
4.022674,1.948937,3.066327,196.1021,201.9489,193.8673,206.1327,0
4.025342,1.948417,3.065510,196.1032,201.9484,193.8690,206.1310,0
4.028009,1.947897,3.064692,196.1042,201.9479,193.8706,206.1294,0
4.030677,1.947378,3.063875,196.1052,201.9474,193.8723,206.1277,0
4.033344,1.946859,3.063057,196.1063,201.9469,193.8739,206.1261,0
4.036012,1.946339,3.062240,196.1073,201.9463,193.8755,206.1245,0
4.038680,1.945820,3.061424,196.1084,201.9458,193.8772,206.1228,0
4.041347,1.945301,3.060607,196.1094,201.9453,193.8788,206.1212,0
4.044015,1.944782,3.059791,196.1104,201.9448,193.8804,206.1196,0
4.046682,1.944264,3.058975,196.1115,201.9443,193.8821,206.1179,0
4.049350,1.943745,3.058159,196.1125,201.9437,193.8837,206.1163,0
4.052017,1.943227,3.057343,196.1135,201.9432,193.8853,206.1147,0
4.054685,1.942708,3.056528,196.1146,201.9427,193.8869,206.1131,0
4.057352,1.942190,3.055712,196.1156,201.9422,193.8886,206.1114,0
4.060020,1.941672,3.054897,196.1167,201.9417,193.8902,206.1098,0
4.062688,1.941154,3.054083,196.1177,201.9412,193.8918,206.1082,0
4.065355,1.940636,3.053268,196.1187,201.9406,193.8935,206.1065,0
4.068023,1.940119,3.052454,196.1198,201.9401,193.8951,206.1049,0
4.070690,1.939601,3.051640,196.1208,201.9396,193.8967,206.1033,0
4.073358,1.939084,3.050826,196.1218,201.9391,193.8983,206.1017,0
4.076025,1.938567,3.050012,196.1229,201.9386,193.9000,206.1000,0
4.078693,1.938050,3.049198,196.1239,201.9380,193.9016,206.0984,0
4.081360,1.937533,3.048385,196.1249,201.9375,193.9032,206.0968,0
4.084028,1.937016,3.047572,196.1260,201.9370,193.9049,206.0951,0
4.086696,1.936499,3.046759,196.1270,201.9365,193.9065,206.0935,0
4.089363,1.935983,3.045947,196.1280,201.9360,193.9081,206.0919,0
4.092031,1.935467,3.045134,196.1291,201.9355,193.9097,206.0903,0
4.094698,1.934950,3.044322,196.1301,201.9350,193.9114,206.0886,0
4.097366,1.934434,3.043510,196.1311,201.9344,193.9130,206.0870,0
4.100033,1.933918,3.042698,196.1322,201.9339,193.9146,206.0854,0
4.102701,1.933403,3.041887,196.1332,201.9334,193.9162,206.0838,0
4.105368,1.932887,3.041075,196.1342,201.9329,193.9178,206.0822,0
4.108036,1.932371,3.040264,196.1353,201.9324,193.9195,206.0805,0
4.110704,1.931856,3.039453,196.1363,201.9319,193.9211,206.0789,0
4.113371,1.931341,3.038643,196.1373,201.9313,193.9227,206.0773,0
4.116039,1.930826,3.037832,196.1383,201.9308,193.9243,206.0757,0
4.118706,1.930311,3.037022,196.1394,201.9303,193.9260,206.0740,0
4.121374,1.929796,3.036212,196.1404,201.9298,193.9276,206.0724,0
4.124041,1.929281,3.035402,196.1414,201.9293,193.9292,206.0708,0
4.126709,1.928766,3.034592,196.1425,201.9288,193.9308,206.0692,0
4.129376,1.928252,3.033783,196.1435,201.9283,193.9324,206.0676,0
4.132044,1.927738,3.032974,196.1445,201.9277,193.9341,206.0659,0
4.134712,1.927223,3.032165,196.1456,201.9272,193.9357,206.0643,0
4.137379,1.926709,3.031356,196.1466,201.9267,193.9373,206.0627,0
4.140047,1.926196,3.030548,196.1476,201.9262,193.9389,206.0611,0
4.142714,1.925682,3.029739,196.1486,201.9257,193.9405,206.0595,0
4.145382,1.925168,3.028931,196.1497,201.9252,193.9421,206.0579,0
4.148049,1.924655,3.028123,196.1507,201.9247,193.9438,206.0562,0
4.150717,1.924141,3.027316,196.1517,201.9241,193.9454,206.0546,0
4.153384,1.923628,3.026508,196.1527,201.9236,193.9470,206.0530,0
4.156052,1.923115,3.025701,196.1538,201.9231,193.9486,206.0514,0
4.158720,1.922602,3.024894,196.1548,201.9226,193.9502,206.0498,0
4.161387,1.922089,3.024087,196.1558,201.9221,193.9518,206.0482,0
4.164055,1.921577,3.023281,196.1568,201.9216,193.9534,206.0466,0
4.166722,1.921064,3.022474,196.1579,201.9211,193.9551,206.0449,0
4.169390,1.920552,3.021668,196.1589,201.9206,193.9567,206.0433,0
4.172057,1.920040,3.020862,196.1599,201.9200,193.9583,206.0417,0
4.174725,1.919527,3.020056,196.1609,201.9195,193.9599,206.0401,0
4.177392,1.919015,3.019251,196.1620,201.9190,193.9615,206.0385,0
4.180060,1.918504,3.018446,196.1630,201.9185,193.9631,206.0369,0
4.182728,1.917992,3.017641,196.1640,201.9180,193.9647,206.0353,0
4.185395,1.917480,3.016836,196.1650,201.9175,193.9663,206.0337,0
4.188063,1.916969,3.016031,196.1661,201.9170,193.9679,206.0321,0
4.190730,1.916458,3.015227,196.1671,201.9165,193.9695,206.0305,0
4.193398,1.915946,3.014422,196.1681,201.9159,193.9712,206.0288,0
4.196065,1.915435,3.013618,196.1691,201.9154,193.9728,206.0272,0
4.198733,1.914925,3.012815,196.1702,201.9149,193.9744,206.0256,0
4.201400,1.914414,3.012011,196.1712,201.9144,193.9760,206.0240,0
4.204068,1.913903,3.011208,196.1722,201.9139,193.9776,206.0224,0
4.206736,1.913393,3.010404,196.1732,201.9134,193.9792,206.0208,0
4.209403,1.912882,3.009602,196.1742,201.9129,193.9808,206.0192,0
4.212071,1.912372,3.008799,196.1753,201.9124,193.9824,206.0176,0
4.214738,1.911862,3.007996,196.1763,201.9119,193.9840,206.0160,0
4.217406,1.911352,3.007194,196.1773,201.9114,193.9856,206.0144,0
4.220073,1.910842,3.006392,196.1783,201.9108,193.9872,206.0128,0
4.222741,1.910333,3.005590,196.1793,201.9103,193.9888,206.0112,0
4.225408,1.909823,3.004788,196.1804,201.9098,193.9904,206.0096,0
4.228076,1.909314,3.003987,196.1814,201.9093,193.9920,206.0080,0
4.230744,1.908805,3.003186,196.1824,201.9088,193.9936,206.0064,0
4.233411,1.908295,3.002385,196.1834,201.9083,193.9952,206.0048,0
4.236079,1.907786,3.001584,196.1844,201.9078,193.9968,206.0032,0
4.238746,1.907278,3.000783,196.1854,201.9073,193.9984,206.0016,0
4.241414,1.906769,2.999983,196.1865,201.9068,194.0000,206.0000,0
4.244081,1.906260,2.999183,196.1875,201.9063,194.0016,205.9984,0
4.246749,1.905752,2.998383,196.1885,201.9058,194.0032,205.9968,0
4.249416,1.905244,2.997583,196.1895,201.9052,194.0048,205.9952,0
4.252084,1.904735,2.996784,196.1905,201.9047,194.0064,205.9936,0
4.254752,1.904227,2.995984,196.1915,201.9042,194.0080,205.9920,0
4.257419,1.903719,2.995185,196.1926,201.9037,194.0096,205.9904,0
4.260087,1.903212,2.994386,196.1936,201.9032,194.0112,205.9888,0
4.262754,1.902704,2.993588,196.1946,201.9027,194.0128,205.9872,0
4.265422,1.902197,2.992789,196.1956,201.9022,194.0144,205.9856,0
4.268089,1.901689,2.991991,196.1966,201.9017,194.0160,205.9840,0
4.270757,1.901182,2.991193,196.1976,201.9012,194.0176,205.9824,0
4.273424,1.900675,2.990395,196.1987,201.9007,194.0192,205.9808,0
4.276092,1.900168,2.989598,196.1997,201.9002,194.0208,205.9792,0
4.278760,1.899661,2.988800,196.2007,201.8997,194.0224,205.9776,0
4.281427,1.899155,2.988003,196.2017,201.8992,194.0240,205.9760,0
4.284095,1.898648,2.987206,196.2027,201.8986,194.0256,205.9744,0
4.286762,1.898142,2.986409,196.2037,201.8981,194.0272,205.9728,0
4.289430,1.897635,2.985613,196.2047,201.8976,194.0288,205.9712,0
4.292097,1.897129,2.984817,196.2057,201.8971,194.0304,205.9696,0
4.294765,1.896623,2.984020,196.2068,201.8966,194.0320,205.9680,0
4.297432,1.896117,2.983225,196.2078,201.8961,194.0336,205.9664,0
4.300100,1.895612,2.982429,196.2088,201.8956,194.0351,205.9649,0
4.302768,1.895106,2.981633,196.2098,201.8951,194.0367,205.9633,0
4.305435,1.894600,2.980838,196.2108,201.8946,194.0383,205.9617,0
4.308103,1.894095,2.980043,196.2118,201.8941,194.0399,205.9601,0
4.310770,1.893590,2.979248,196.2128,201.8936,194.0415,205.9585,0
4.313438,1.893085,2.978454,196.2138,201.8931,194.0431,205.9569,0
4.316105,1.892580,2.977659,196.2148,201.8926,194.0447,205.9553,0
4.318773,1.892075,2.976865,196.2158,201.8921,194.0463,205.9537,0
4.321440,1.891571,2.976071,196.2169,201.8916,194.0479,205.9521,0
4.324108,1.891066,2.975277,196.2179,201.8911,194.0494,205.9506,0
4.326776,1.890562,2.974484,196.2189,201.8906,194.0510,205.9490,0
4.329443,1.890057,2.973690,196.2199,201.8901,194.0526,205.9474,0
4.332111,1.889553,2.972897,196.2209,201.8896,194.0542,205.9458,0
4.334778,1.889049,2.972104,196.2219,201.8890,194.0558,205.9442,0
4.337446,1.888545,2.971311,196.2229,201.8885,194.0574,205.9426,0
4.340113,1.888042,2.970519,196.2239,201.8880,194.0590,205.9410,0
4.342781,1.887538,2.969727,196.2249,201.8875,194.0605,205.9395,0
4.345448,1.887035,2.968935,196.2259,201.8870,194.0621,205.9379,0
4.348116,1.886531,2.968143,196.2269,201.8865,194.0637,205.9363,0
4.350784,1.886028,2.967351,196.2279,201.8860,194.0653,205.9347,0
4.353451,1.885525,2.966560,196.2289,201.8855,194.0669,205.9331,0
4.356119,1.885022,2.965768,196.2300,201.8850,194.0685,205.9315,0
4.358786,1.884519,2.964977,196.2310,201.8845,194.0700,205.9300,0
4.361454,1.884017,2.964187,196.2320,201.8840,194.0716,205.9284,0
4.364121,1.883514,2.963396,196.2330,201.8835,194.0732,205.9268,0
4.366789,1.883012,2.962606,196.2340,201.8830,194.0748,205.9252,0
4.369456,1.882510,2.961815,196.2350,201.8825,194.0764,205.9236,0
4.372124,1.882008,2.961025,196.2360,201.8820,194.0779,205.9221,0
4.374792,1.881506,2.960236,196.2370,201.8815,194.0795,205.9205,0
4.377459,1.881004,2.959446,196.2380,201.8810,194.0811,205.9189,0
4.380127,1.880502,2.958657,196.2390,201.8805,194.0827,205.9173,0
4.382794,1.880001,2.957868,196.2400,201.8800,194.0843,205.9157,0
4.385462,1.879499,2.957079,196.2410,201.8795,194.0858,205.9142,0
4.388129,1.878998,2.956290,196.2420,201.8790,194.0874,205.9126,0
4.390797,1.878497,2.955501,196.2430,201.8785,194.0890,205.9110,0
4.393464,1.877996,2.954713,196.2440,201.8780,194.0906,205.9094,0
4.396132,1.877495,2.953925,196.2450,201.8775,194.0921,205.9079,0
4.398800,1.876994,2.953137,196.2460,201.8770,194.0937,205.9063,0
4.401467,1.876493,2.952350,196.2470,201.8765,194.0953,205.9047,0
4.404135,1.875993,2.951562,196.2480,201.8760,194.0969,205.9031,0
4.406802,1.875492,2.950775,196.2490,201.8755,194.0985,205.9015,0
4.409470,1.874992,2.949988,196.2500,201.8750,194.1000,205.9000,0
4.412137,1.874492,2.949201,196.2510,201.8745,194.1016,205.8984,0
4.414805,1.873992,2.948414,196.2520,201.8740,194.1032,205.8968,0
4.417472,1.873492,2.947628,196.2530,201.8735,194.1047,205.8953,0
4.420140,1.872993,2.946842,196.2540,201.8730,194.1063,205.8937,0
4.422808,1.872493,2.946056,196.2550,201.8725,194.1079,205.8921,0
4.425475,1.871994,2.945270,196.2560,201.8720,194.1095,205.8905,0
4.428143,1.871494,2.944484,196.2570,201.8715,194.1110,205.8890,0
4.430810,1.870995,2.943699,196.2580,201.8710,194.1126,205.8874,0
4.433478,1.870496,2.942914,196.2590,201.8705,194.1142,205.8858,0
4.436145,1.869997,2.942129,196.2600,201.8700,194.1157,205.8843,0
4.438813,1.869498,2.941344,196.2610,201.8695,194.1173,205.8827,0
4.441480,1.869000,2.940560,196.2620,201.8690,194.1189,205.8811,0
4.444148,1.868501,2.939775,196.2630,201.8685,194.1204,205.8796,0
4.446816,1.868003,2.938991,196.2640,201.8680,194.1220,205.8780,0
4.449483,1.867505,2.938207,196.2650,201.8675,194.1236,205.8764,0
4.452151,1.867007,2.937424,196.2660,201.8670,194.1252,205.8748,0
4.454818,1.866509,2.936640,196.2670,201.8665,194.1267,205.8733,0
4.457486,1.866011,2.935857,196.2680,201.8660,194.1283,205.8717,0
4.460153,1.865513,2.935074,196.2690,201.8655,194.1299,205.8701,0
4.462821,1.865016,2.934291,196.2700,201.8650,194.1314,205.8686,0
4.465488,1.864518,2.933509,196.2710,201.8645,194.1330,205.8670,0
4.468156,1.864021,2.932726,196.2720,201.8640,194.1345,205.8655,0
4.470824,1.863524,2.931944,196.2730,201.8635,194.1361,205.8639,0
4.473491,1.863027,2.931162,196.2739,201.8630,194.1377,205.8623,0
4.476159,1.862530,2.930380,196.2749,201.8625,194.1392,205.8608,0
4.478826,1.862033,2.929599,196.2759,201.8620,194.1408,205.8592,0
4.481494,1.861536,2.928817,196.2769,201.8615,194.1424,205.8576,0
4.484161,1.861040,2.928036,196.2779,201.8610,194.1439,205.8561,0
4.486829,1.860543,2.927255,196.2789,201.8605,194.1455,205.8545,0
4.489496,1.860047,2.926474,196.2799,201.8600,194.1471,205.8529,0
4.492164,1.859551,2.925694,196.2809,201.8596,194.1486,205.8514,0
4.494832,1.859055,2.924913,196.2819,201.8591,194.1502,205.8498,0
4.497499,1.858559,2.924133,196.2829,201.8586,194.1517,205.8483,0
4.500167,1.858064,2.923353,196.2839,201.8581,194.1533,205.8467,0
4.502834,1.857568,2.922574,196.2849,201.8576,194.1549,205.8451,0
4.505502,1.857072,2.921794,196.2859,201.8571,194.1564,205.8436,0
4.508169,1.856577,2.921015,196.2868,201.8566,194.1580,205.8420,0
4.510837,1.856082,2.920236,196.2878,201.8561,194.1595,205.8405,0
4.513505,1.855587,2.919457,196.2888,201.8556,194.1611,205.8389,0
4.516172,1.855092,2.918678,196.2898,201.8551,194.1626,205.8374,0
4.518840,1.854597,2.917900,196.2908,201.8546,194.1642,205.8358,0
4.521507,1.854103,2.917121,196.2918,201.8541,194.1658,205.8342,0
4.524175,1.853608,2.916343,196.2928,201.8536,194.1673,205.8327,0
4.526842,1.853114,2.915565,196.2938,201.8531,194.1689,205.8311,0
4.529510,1.852619,2.914788,196.2948,201.8526,194.1704,205.8296,0
4.532177,1.852125,2.914010,196.2957,201.8521,194.1720,205.8280,0
4.534845,1.851631,2.913233,196.2967,201.8516,194.1735,205.8265,0
4.537513,1.851137,2.912456,196.2977,201.8511,194.1751,205.8249,0
4.540180,1.850644,2.911679,196.2987,201.8506,194.1766,205.8234,0
4.542848,1.850150,2.910903,196.2997,201.8502,194.1782,205.8218,0
4.545515,1.849657,2.910126,196.3007,201.8497,194.1797,205.8203,0
4.548183,1.849163,2.909350,196.3017,201.8492,194.1813,205.8187,0
4.550850,1.848670,2.908574,196.3027,201.8487,194.1829,205.8171,0
4.553518,1.848177,2.907798,196.3036,201.8482,194.1844,205.8156,0
4.556185,1.847684,2.907023,196.3046,201.8477,194.1860,205.8140,0
4.558853,1.847191,2.906247,196.3056,201.8472,194.1875,205.8125,0
4.561521,1.846699,2.905472,196.3066,201.8467,194.1891,205.8109,0
4.564188,1.846206,2.904697,196.3076,201.8462,194.1906,205.8094,0
4.566856,1.845714,2.903923,196.3086,201.8457,194.1922,205.8078,0
4.569523,1.845221,2.903148,196.3096,201.8452,194.1937,205.8063,0
4.572191,1.844729,2.902374,196.3105,201.8447,194.1953,205.8047,0
4.574858,1.844237,2.901600,196.3115,201.8442,194.1968,205.8032,0
4.577526,1.843745,2.900826,196.3125,201.8437,194.1983,205.8017,0
4.580193,1.843253,2.900052,196.3135,201.8433,194.1999,205.8001,0
4.582861,1.842762,2.899279,196.3145,201.8428,194.2014,205.7986,0
4.585529,1.842270,2.898505,196.3155,201.8423,194.2030,205.7970,0
4.588196,1.841779,2.897732,196.3164,201.8418,194.2045,205.7955,0
4.590864,1.841288,2.896959,196.3174,201.8413,194.2061,205.7939,0
4.593531,1.840797,2.896187,196.3184,201.8408,194.2076,205.7924,0
4.596199,1.840306,2.895414,196.3194,201.8403,194.2092,205.7908,0
4.598866,1.839815,2.894642,196.3204,201.8398,194.2107,205.7893,0
4.601534,1.839324,2.893870,196.3214,201.8393,194.2123,205.7877,0
4.604201,1.838833,2.893098,196.3223,201.8388,194.2138,205.7862,0
4.606869,1.838343,2.892326,196.3233,201.8383,194.2153,205.7847,0
4.609537,1.837853,2.891555,196.3243,201.8379,194.2169,205.7831,0
4.612204,1.837362,2.890784,196.3253,201.8374,194.2184,205.7816,0
4.614872,1.836872,2.890013,196.3263,201.8369,194.2200,205.7800,0
4.617539,1.836382,2.889242,196.3272,201.8364,194.2215,205.7785,0
4.620207,1.835893,2.888471,196.3282,201.8359,194.2231,205.7769,0
4.622874,1.835403,2.887701,196.3292,201.8354,194.2246,205.7754,0
4.625542,1.834913,2.886931,196.3302,201.8349,194.2261,205.7739,0
4.628209,1.834424,2.886161,196.3312,201.8344,194.2277,205.7723,0
4.630877,1.833935,2.885391,196.3321,201.8339,194.2292,205.7708,0
4.633545,1.833446,2.884621,196.3331,201.8334,194.2308,205.7692,0
4.636212,1.832957,2.883852,196.3341,201.8330,194.2323,205.7677,0
4.638880,1.832468,2.883083,196.3351,201.8325,194.2338,205.7662,0
4.641547,1.831979,2.882314,196.3360,201.8320,194.2354,205.7646,0
4.644215,1.831490,2.881545,196.3370,201.8315,194.2369,205.7631,0
4.646882,1.831002,2.880776,196.3380,201.8310,194.2384,205.7616,0
4.649550,1.830513,2.880008,196.3390,201.8305,194.2400,205.7600,0
4.652217,1.830025,2.879240,196.3399,201.8300,194.2415,205.7585,0
4.654885,1.829537,2.878472,196.3409,201.8295,194.2431,205.7569,0
4.657553,1.829049,2.877704,196.3419,201.8290,194.2446,205.7554,0
4.660220,1.828561,2.876936,196.3429,201.8286,194.2461,205.7539,0
4.662888,1.828074,2.876169,196.3439,201.8281,194.2477,205.7523,0
4.665555,1.827586,2.875402,196.3448,201.8276,194.2492,205.7508,0
4.668223,1.827099,2.874635,196.3458,201.8271,194.2507,205.7493,0
4.670890,1.826611,2.873868,196.3468,201.8266,194.2523,205.7477,0
4.673558,1.826124,2.873102,196.3478,201.8261,194.2538,205.7462,0
4.676225,1.825637,2.872336,196.3487,201.8256,194.2553,205.7447,0
4.678893,1.825150,2.871569,196.3497,201.8252,194.2569,205.7431,0
4.681561,1.824663,2.870804,196.3507,201.8247,194.2584,205.7416,0
4.684228,1.824177,2.870038,196.3516,201.8242,194.2599,205.7401,0
4.686896,1.823690,2.869272,196.3526,201.8237,194.2615,205.7385,0
4.689563,1.823204,2.868507,196.3536,201.8232,194.2630,205.7370,0
4.692231,1.822717,2.867742,196.3546,201.8227,194.2645,205.7355,0
4.694898,1.822231,2.866977,196.3555,201.8222,194.2660,205.7340,0
4.697566,1.821745,2.866212,196.3565,201.8217,194.2676,205.7324,0
4.700233,1.821259,2.865448,196.3575,201.8213,194.2691,205.7309,0
4.702901,1.820773,2.864684,196.3585,201.8208,194.2706,205.7294,0
4.705569,1.820288,2.863920,196.3594,201.8203,194.2722,205.7278,0
4.708236,1.819802,2.863156,196.3604,201.8198,194.2737,205.7263,0
4.710904,1.819317,2.862392,196.3614,201.8193,194.2752,205.7248,0
4.713571,1.818832,2.861629,196.3623,201.8188,194.2767,205.7233,0
4.716239,1.818347,2.860865,196.3633,201.8183,194.2783,205.7217,0
4.718906,1.817862,2.860102,196.3643,201.8179,194.2798,205.7202,0
4.721574,1.817377,2.859339,196.3652,201.8174,194.2813,205.7187,0
4.724241,1.816892,2.858577,196.3662,201.8169,194.2828,205.7172,0
4.726909,1.816407,2.857814,196.3672,201.8164,194.2844,205.7156,0
4.729577,1.815923,2.857052,196.3682,201.8159,194.2859,205.7141,0
4.732244,1.815439,2.856290,196.3691,201.8154,194.2874,205.7126,0
4.734912,1.814954,2.855528,196.3701,201.8150,194.2889,205.7111,0
4.737579,1.814470,2.854767,196.3711,201.8145,194.2905,205.7095,0
4.740247,1.813986,2.854005,196.3720,201.8140,194.2920,205.7080,0
4.742914,1.813503,2.853244,196.3730,201.8135,194.2935,205.7065,0
4.745582,1.813019,2.852483,196.3740,201.8130,194.2950,205.7050,0
4.748249,1.812535,2.851722,196.3749,201.8125,194.2966,205.7034,0
4.750917,1.812052,2.850962,196.3759,201.8121,194.2981,205.7019,0
4.753585,1.811569,2.850201,196.3769,201.8116,194.2996,205.7004,0
4.756252,1.811085,2.849441,196.3778,201.8111,194.3011,205.6989,0
4.758920,1.810602,2.848681,196.3788,201.8106,194.3026,205.6974,0
4.761587,1.810119,2.847921,196.3798,201.8101,194.3042,205.6958,0
4.764255,1.809637,2.847162,196.3807,201.8096,194.3057,205.6943,0
4.766922,1.809154,2.846402,196.3817,201.8092,194.3072,205.6928,0
4.769590,1.808671,2.845643,196.3827,201.8087,194.3087,205.6913,0
4.772257,1.808189,2.844884,196.3836,201.8082,194.3102,205.6898,0
4.774925,1.807707,2.844125,196.3846,201.8077,194.3117,205.6883,0
4.777593,1.807225,2.843367,196.3856,201.8072,194.3133,205.6867,0
4.780260,1.806742,2.842608,196.3865,201.8067,194.3148,205.6852,0
4.782928,1.806261,2.841850,196.3875,201.8063,194.3163,205.6837,0
4.785595,1.805779,2.841092,196.3884,201.8058,194.3178,205.6822,0
4.788263,1.805297,2.840334,196.3894,201.8053,194.3193,205.6807,0
4.790930,1.804816,2.839577,196.3904,201.8048,194.3208,205.6792,0
4.793598,1.804334,2.838819,196.3913,201.8043,194.3224,205.6776,0
4.796265,1.803853,2.838062,196.3923,201.8039,194.3239,205.6761,0
4.798933,1.803372,2.837305,196.3933,201.8034,194.3254,205.6746,0
4.801601,1.802891,2.836548,196.3942,201.8029,194.3269,205.6731,0
4.804268,1.802410,2.835792,196.3952,201.8024,194.3284,205.6716,0
4.806936,1.801929,2.835035,196.3961,201.8019,194.3299,205.6701,0
4.809603,1.801449,2.834279,196.3971,201.8014,194.3314,205.6686,0
4.812271,1.800968,2.833523,196.3981,201.8010,194.3330,205.6670,0
4.814938,1.800488,2.832768,196.3990,201.8005,194.3345,205.6655,0
4.817606,1.800008,2.832012,196.4000,201.8000,194.3360,205.6640,0
4.820273,1.799528,2.831257,196.4009,201.7995,194.3375,205.6625,0
4.822941,1.799048,2.830502,196.4019,201.7990,194.3390,205.6610,0
4.825609,1.798568,2.829747,196.4029,201.7986,194.3405,205.6595,0
4.828276,1.798088,2.828992,196.4038,201.7981,194.3420,205.6580,0
4.830944,1.797608,2.828237,196.4048,201.7976,194.3435,205.6565,0
4.833611,1.797129,2.827483,196.4057,201.7971,194.3450,205.6550,0
4.836279,1.796650,2.826729,196.4067,201.7966,194.3465,205.6535,0
4.838946,1.796170,2.825975,196.4077,201.7962,194.3481,205.6519,0
4.841614,1.795691,2.825221,196.4086,201.7957,194.3496,205.6504,0
4.844281,1.795212,2.824468,196.4096,201.7952,194.3511,205.6489,0
4.846949,1.794734,2.823714,196.4105,201.7947,194.3526,205.6474,0
4.849617,1.794255,2.822961,196.4115,201.7943,194.3541,205.6459,0
4.852284,1.793776,2.822208,196.4124,201.7938,194.3556,205.6444,0
4.854952,1.793298,2.821455,196.4134,201.7933,194.3571,205.6429,0
4.857619,1.792820,2.820703,196.4144,201.7928,194.3586,205.6414,0
4.860287,1.792341,2.819951,196.4153,201.7923,194.3601,205.6399,0
4.862954,1.791863,2.819198,196.4163,201.7919,194.3616,205.6384,0
4.865622,1.791385,2.818446,196.4172,201.7914,194.3631,205.6369,0
4.868289,1.790908,2.817695,196.4182,201.7909,194.3646,205.6354,0
4.870957,1.790430,2.816943,196.4191,201.7904,194.3661,205.6339,0
4.873625,1.789952,2.816192,196.4201,201.7900,194.3676,205.6324,0
4.876292,1.789475,2.815441,196.4210,201.7895,194.3691,205.6309,0
4.878960,1.788998,2.814690,196.4220,201.7890,194.3706,205.6294,0
4.881627,1.788521,2.813939,196.4230,201.7885,194.3721,205.6279,0
4.884295,1.788044,2.813188,196.4239,201.7880,194.3736,205.6264,0
4.886962,1.787567,2.812438,196.4249,201.7876,194.3751,205.6249,0
4.889630,1.787090,2.811688,196.4258,201.7871,194.3766,205.6234,0
4.892297,1.786613,2.810938,196.4268,201.7866,194.3781,205.6219,0
4.894965,1.786137,2.810188,196.4277,201.7861,194.3796,205.6204,0
4.897633,1.785660,2.809439,196.4287,201.7857,194.3811,205.6189,0
4.900300,1.785184,2.808689,196.4296,201.7852,194.3826,205.6174,0
4.902968,1.784708,2.807940,196.4306,201.7847,194.3841,205.6159,0
4.905635,1.784232,2.807191,196.4315,201.7842,194.3856,205.6144,0
4.908303,1.783756,2.806443,196.4325,201.7838,194.3871,205.6129,0
4.910970,1.783280,2.805694,196.4334,201.7833,194.3886,205.6114,0
4.913638,1.782805,2.804946,196.4344,201.7828,194.3901,205.6099,0
4.916305,1.782329,2.804198,196.4353,201.7823,194.3916,205.6084,0
4.918973,1.781854,2.803450,196.4363,201.7819,194.3931,205.6069,0
4.921641,1.781378,2.802702,196.4372,201.7814,194.3946,205.6054,0
