t_s,protocol,eps_mod_pct,sigma_on
27.110037,long_2s,12.833855,0
27.123708,long_2s,12.816315,0
27.137379,long_2s,12.798800,0
27.151050,long_2s,12.781310,0
27.164722,long_2s,12.763844,0
27.178393,long_2s,12.746402,0
27.192064,long_2s,12.728985,0
27.205735,long_2s,12.711592,0
27.219406,long_2s,12.694223,0
27.233078,long_2s,12.676878,0
27.246749,long_2s,12.659557,0
27.260420,long_2s,12.642260,0
27.274091,long_2s,12.624987,0
27.287763,long_2s,12.607737,0
27.301434,long_2s,12.590512,0
27.315105,long_2s,12.573310,0
27.328776,long_2s,12.556131,0
27.342447,long_2s,12.538977,0
27.356119,long_2s,12.521845,0
27.369790,long_2s,12.504738,0
27.383461,long_2s,12.487653,0
27.397132,long_2s,12.470592,0
27.410804,long_2s,12.453555,0
27.424475,long_2s,12.436541,0
27.438146,long_2s,12.419550,0
27.451817,long_2s,12.402582,0
27.465488,long_2s,12.385638,0
27.479160,long_2s,12.368716,0
27.492831,long_2s,12.351818,0
27.506502,long_2s,12.334943,0
27.520173,long_2s,12.318091,0
27.533845,long_2s,12.301262,0
27.547516,long_2s,12.284456,0
27.561187,long_2s,12.267673,0
27.574858,long_2s,12.250913,0
27.588530,long_2s,12.234176,0
27.602201,long_2s,12.217462,0
27.615872,long_2s,12.200770,0
27.629543,long_2s,12.184102,0
27.643214,long_2s,12.167456,0
27.656886,long_2s,12.150833,0
27.670557,long_2s,12.134233,0
27.684228,long_2s,12.117655,0
27.697899,long_2s,12.101100,0
27.711571,long_2s,12.084568,0
27.725242,long_2s,12.068058,0
27.738913,long_2s,12.051570,0
27.752584,long_2s,12.035106,0
27.766255,long_2s,12.018664,0
27.779927,long_2s,12.002244,0
27.793598,long_2s,11.985846,0
27.807269,long_2s,11.969471,0
27.820940,long_2s,11.953119,0
27.834612,long_2s,11.936789,0
27.848283,long_2s,11.920481,0
27.861954,long_2s,11.904195,0
27.875625,long_2s,11.887932,0
27.889296,long_2s,11.871691,0
27.902968,long_2s,11.855472,0
27.916639,long_2s,11.839275,0
27.930310,long_2s,11.823100,0
27.943981,long_2s,11.806948,0
27.957653,long_2s,11.790817,0
27.971324,long_2s,11.774709,0
27.984995,long_2s,11.758622,0
27.998666,long_2s,11.742558,0
28.012337,long_2s,11.726515,0
28.026009,long_2s,11.710494,0
28.039680,long_2s,11.694496,0
28.053351,long_2s,11.678519,0
28.067022,long_2s,11.662564,0
28.080694,long_2s,11.646631,0
28.094365,long_2s,11.630719,0
28.108036,long_2s,11.614829,0
28.121707,long_2s,11.598961,0
28.135378,long_2s,11.583115,0
28.149050,long_2s,11.567290,0
28.162721,long_2s,11.551487,0
28.176392,long_2s,11.535706,0
28.190063,long_2s,11.519946,0
28.203735,long_2s,11.504207,0
28.217406,long_2s,11.488490,0
28.231077,long_2s,11.472795,0
28.244748,long_2s,11.457121,0
28.258419,long_2s,11.441468,0
28.272091,long_2s,11.425837,0
28.285762,long_2s,11.410227,0
28.299433,long_2s,11.394639,0
28.313104,long_2s,11.379071,0
28.326776,long_2s,11.363526,0
28.340447,long_2s,11.348001,0
28.354118,long_2s,11.332497,0
28.367789,long_2s,11.317015,0
28.381460,long_2s,11.301554,0
28.395132,long_2s,11.286114,0
28.408803,long_2s,11.270695,0
28.422474,long_2s,11.255297,0
28.436145,long_2s,11.239920,0
28.449817,long_2s,11.224564,0
28.463488,long_2s,11.209229,0
28.477159,long_2s,11.193915,0
28.490830,long_2s,11.178622,0
28.504502,long_2s,11.163350,0
28.518173,long_2s,11.148099,0
28.531844,long_2s,11.132869,0
28.545515,long_2s,11.117659,0
28.559186,long_2s,11.102470,0
28.572858,long_2s,11.087302,0
28.586529,long_2s,11.072155,0
28.600200,long_2s,11.057028,0
28.613871,long_2s,11.041922,0
28.627543,long_2s,11.026837,0
28.641214,long_2s,11.011772,0
28.654885,long_2s,10.996728,0
28.668556,long_2s,10.981704,0
28.682227,long_2s,10.966701,0
28.695899,long_2s,10.951719,0
28.709570,long_2s,10.936757,0
28.723241,long_2s,10.921815,0
28.736912,long_2s,10.906894,0
28.750584,long_2s,10.891993,0
28.764255,long_2s,10.877112,0
28.777926,long_2s,10.862252,0
28.791597,long_2s,10.847412,0
28.805268,long_2s,10.832593,0
28.818940,long_2s,10.817793,0
28.832611,long_2s,10.803014,0
28.846282,long_2s,10.788255,0
28.859953,long_2s,10.773516,0
28.873625,long_2s,10.758798,0
28.887296,long_2s,10.744099,0
28.900967,long_2s,10.729421,0
28.914638,long_2s,10.714762,0
28.928309,long_2s,10.700124,0
28.941981,long_2s,10.685506,0
28.955652,long_2s,10.670907,0
28.969323,long_2s,10.656329,0
28.982994,long_2s,10.641770,0
28.996666,long_2s,10.627231,0
29.010337,long_2s,10.612713,0
29.024008,long_2s,10.598214,0
29.037679,long_2s,10.583735,0
29.051350,long_2s,10.569275,0
29.065022,long_2s,10.554836,0
29.078693,long_2s,10.540416,0
29.092364,long_2s,10.526015,0
29.106035,long_2s,10.511635,0
29.119707,long_2s,10.497274,0
29.133378,long_2s,10.482933,0
29.147049,long_2s,10.468611,0
29.160720,long_2s,10.454309,0
29.174391,long_2s,10.440027,0
29.188063,long_2s,10.425763,0
29.201734,long_2s,10.411520,0
29.215405,long_2s,10.397296,0
29.229076,long_2s,10.383091,0
29.242748,long_2s,10.368906,0
29.256419,long_2s,10.354740,0
29.270090,long_2s,10.340594,0
29.283761,long_2s,10.326466,0
29.297432,long_2s,10.312358,0
29.311104,long_2s,10.298270,0
29.324775,long_2s,10.284200,0
29.338446,long_2s,10.270150,0
29.352117,long_2s,10.256119,0
29.365789,long_2s,10.242108,0
29.379460,long_2s,10.228115,0
29.393131,long_2s,10.214141,0
29.406802,long_2s,10.200187,0
29.420473,long_2s,10.186252,0
29.434145,long_2s,10.172335,0
29.447816,long_2s,10.158438,0
29.461487,long_2s,10.144560,0
29.475158,long_2s,10.130700,0
29.488830,long_2s,10.116860,0
29.502501,long_2s,10.103038,0
29.516172,long_2s,10.089236,0
29.529843,long_2s,10.075452,0
29.543515,long_2s,10.061687,0
29.557186,long_2s,10.047941,0
29.570857,long_2s,10.034213,0
29.584528,long_2s,10.020505,0
29.598199,long_2s,10.006815,0
29.611871,long_2s,9.993144,0
29.625542,long_2s,9.979491,0
29.639213,long_2s,9.965857,0
29.652884,long_2s,9.952242,0
29.666556,long_2s,9.938645,0
29.680227,long_2s,9.925067,0
29.693898,long_2s,9.911508,0
29.707569,long_2s,9.897967,0
29.721240,long_2s,9.884444,0
29.734912,long_2s,9.870940,0
29.748583,long_2s,9.857455,0
29.762254,long_2s,9.843987,0
29.775925,long_2s,9.830539,0
29.789597,long_2s,9.817108,0
29.803268,long_2s,9.803696,0
29.816939,long_2s,9.790303,0
29.830610,long_2s,9.776927,0
29.844281,long_2s,9.763570,0
29.857953,long_2s,9.750231,0
29.871624,long_2s,9.736911,0
29.885295,long_2s,9.723608,0
29.898966,long_2s,9.710324,0
29.912638,long_2s,9.697058,0
29.926309,long_2s,9.683810,0
29.939980,long_2s,9.670580,0
29.953651,long_2s,9.657368,0
29.967322,long_2s,9.644174,0
29.980994,long_2s,9.630998,0
29.994665,long_2s,9.617841,0
30.008336,long_2s,9.604701,0
30.022007,long_2s,9.591579,0
30.035679,long_2s,9.578475,0
30.049350,long_2s,9.565389,0
30.063021,long_2s,9.552321,0
30.076692,long_2s,9.539271,0
30.090363,long_2s,9.526238,0
30.104035,long_2s,9.513224,0
30.117706,long_2s,9.500227,0
30.131377,long_2s,9.487248,0
30.145048,long_2s,9.474286,0
30.158720,long_2s,9.461343,0
30.172391,long_2s,9.448417,0
30.186062,long_2s,9.435508,0
30.199733,long_2s,9.422618,0
30.213404,long_2s,9.409745,0
30.227076,long_2s,9.396889,0
30.240747,long_2s,9.384051,0
30.254418,long_2s,9.371231,0
30.268089,long_2s,9.358428,0
30.281761,long_2s,9.345643,0
30.295432,long_2s,9.332875,0
30.309103,long_2s,9.320124,0
30.322774,long_2s,9.307391,0
30.336445,long_2s,9.294676,0
30.350117,long_2s,9.281977,0
30.363788,long_2s,9.269296,0
30.377459,long_2s,9.256633,0
30.391130,long_2s,9.243987,0
30.404802,long_2s,9.231357,0
30.418473,long_2s,9.218746,0
30.432144,long_2s,9.206151,0
30.445815,long_2s,9.193574,0
30.459486,long_2s,9.181014,0
30.473158,long_2s,9.168471,0
30.486829,long_2s,9.155945,0
30.500500,long_2s,9.143436,0
30.514171,long_2s,9.130944,0
30.527843,long_2s,9.118470,0
30.541514,long_2s,9.106012,0
30.555185,long_2s,9.093572,0
30.568856,long_2s,9.081148,0
30.582528,long_2s,9.068742,0
30.596199,long_2s,9.056352,0
30.609870,long_2s,9.043979,0
30.623541,long_2s,9.031624,0
30.637212,long_2s,9.019285,0
30.650884,long_2s,9.006963,0
30.664555,long_2s,8.994657,0
30.678226,long_2s,8.982369,0
30.691897,long_2s,8.970097,0
30.705569,long_2s,8.957843,0
30.719240,long_2s,8.945605,0
30.732911,long_2s,8.933383,0
30.746582,long_2s,8.921178,0
30.760253,long_2s,8.908990,0
30.773925,long_2s,8.896819,0
30.787596,long_2s,8.884664,0
30.801267,long_2s,8.872526,0
30.814938,long_2s,8.860405,0
30.828610,long_2s,8.848300,0
30.842281,long_2s,8.836211,0
30.855952,long_2s,8.824139,0
30.869623,long_2s,8.812084,0
30.883294,long_2s,8.800045,0
30.896966,long_2s,8.788022,0
30.910637,long_2s,8.776016,0
30.924308,long_2s,8.764027,0
30.937979,long_2s,8.752053,0
30.951651,long_2s,8.740096,0
30.965322,long_2s,8.728156,0
30.978993,long_2s,8.716231,0
30.992664,long_2s,8.704323,0
31.006335,long_2s,8.692432,0
31.020007,long_2s,8.680556,0
31.033678,long_2s,8.668697,0
31.047349,long_2s,8.656854,0
31.061020,long_2s,8.645027,0
31.074692,long_2s,8.633216,0
31.088363,long_2s,8.621422,0
31.102034,long_2s,8.609643,0
31.115705,long_2s,8.597881,0
31.129376,long_2s,8.586134,0
31.143048,long_2s,8.574404,0
31.156719,long_2s,8.562690,0
31.170390,long_2s,8.550992,0
31.184061,long_2s,8.539309,0
31.197733,long_2s,8.527643,0
31.211404,long_2s,8.515993,0
31.225075,long_2s,8.504358,0
31.238746,long_2s,8.492740,0
31.252417,long_2s,8.481137,0
31.266089,long_2s,8.469550,0
31.279760,long_2s,8.457979,0
31.293431,long_2s,8.446424,0
31.307102,long_2s,8.434885,0
31.320774,long_2s,8.423361,0
31.334445,long_2s,8.411853,0
31.348116,long_2s,8.400361,0
31.361787,long_2s,8.388884,0
31.375458,long_2s,8.377424,0
31.389130,long_2s,8.365978,0
31.402801,long_2s,8.354549,0
31.416472,long_2s,8.343135,0
31.430143,long_2s,8.331737,0
31.443815,long_2s,8.320354,0
31.457486,long_2s,8.308987,0
31.471157,long_2s,8.297635,0
31.484828,long_2s,8.286299,0
31.498499,long_2s,8.274978,0
31.512171,long_2s,8.263673,0
31.525842,long_2s,8.252384,0
31.539513,long_2s,8.241109,0
31.553184,long_2s,8.229850,0
31.566856,long_2s,8.218607,0
31.580527,long_2s,8.207379,0
31.594198,long_2s,8.196166,0
31.607869,long_2s,8.184968,0
31.621541,long_2s,8.173786,0
31.635212,long_2s,8.162619,0
31.648883,long_2s,8.151468,0
31.662554,long_2s,8.140331,0
31.676225,long_2s,8.129210,0
31.689897,long_2s,8.118104,0
31.703568,long_2s,8.107013,0
31.717239,long_2s,8.095937,0
31.730910,long_2s,8.084877,0
31.744582,long_2s,8.073831,0
31.758253,long_2s,8.062801,0
31.771924,long_2s,8.051786,0
31.785595,long_2s,8.040785,0
31.799266,long_2s,8.029800,0
31.812938,long_2s,8.018830,0
31.826609,long_2s,8.007875,0
31.840280,long_2s,7.996934,0
31.853951,long_2s,7.986009,0
31.867623,long_2s,7.975099,0
31.881294,long_2s,7.964203,0
31.894965,long_2s,7.953323,0
31.908636,long_2s,7.942457,0
31.922307,long_2s,7.931606,0
31.935979,long_2s,7.920770,0
31.949650,long_2s,7.909949,0
31.963321,long_2s,7.899142,0
31.976992,long_2s,7.888350,0
31.990664,long_2s,7.877573,0
32.004335,long_2s,7.866811,0
32.018006,long_2s,7.856064,0
32.031677,long_2s,7.845331,0
32.045348,long_2s,7.834613,0
32.059020,long_2s,7.823909,0
32.072691,long_2s,7.813220,0
32.086362,long_2s,7.802546,0
32.100033,long_2s,7.791886,0
32.113705,long_2s,7.781241,0
32.127376,long_2s,7.770610,0
32.141047,long_2s,7.759994,0
32.154718,long_2s,7.749392,0
32.168389,long_2s,7.738805,0
32.182061,long_2s,7.728233,0
32.195732,long_2s,7.717674,0
32.209403,long_2s,7.707131,0
32.223074,long_2s,7.696601,0
32.236746,long_2s,7.686086,0
32.250417,long_2s,7.675586,0
32.264088,long_2s,7.665099,0
32.277759,long_2s,7.654627,0
32.291430,long_2s,7.644170,0
32.305102,long_2s,7.633726,0
32.318773,long_2s,7.623297,0
32.332444,long_2s,7.612882,0
32.346115,long_2s,7.602482,0
32.359787,long_2s,7.592095,0
32.373458,long_2s,7.581723,0
32.387129,long_2s,7.571365,0
32.400800,long_2s,7.561021,0
32.414471,long_2s,7.550691,0
32.428143,long_2s,7.540376,0
32.441814,long_2s,7.530074,0
32.455485,long_2s,7.519787,0
32.469156,long_2s,7.509513,0
32.482828,long_2s,7.499254,0
32.496499,long_2s,7.489008,0
32.510170,long_2s,7.478777,0
32.523841,long_2s,7.468559,0
32.537513,long_2s,7.458356,0
32.551184,long_2s,7.448167,0
32.564855,long_2s,7.437991,0
32.578526,long_2s,7.427829,0
32.592197,long_2s,7.417681,0
32.605869,long_2s,7.407547,0
32.619540,long_2s,7.397427,0
32.633211,long_2s,7.387321,0
32.646882,long_2s,7.377229,0
32.660554,long_2s,7.367150,0
32.674225,long_2s,7.357085,0
32.687896,long_2s,7.347034,0
32.701567,long_2s,7.336996,0
32.715238,long_2s,7.326973,0
32.728910,long_2s,7.316963,0
32.742581,long_2s,7.306966,0
32.756252,long_2s,7.296984,0
32.769923,long_2s,7.287015,0
32.783595,long_2s,7.277059,0
32.797266,long_2s,7.267117,0
32.810937,long_2s,7.257189,0
32.824608,long_2s,7.247274,0
32.838279,long_2s,7.237373,0
32.851951,long_2s,7.227486,0
32.865622,long_2s,7.217612,0
32.879293,long_2s,7.207751,0
32.892964,long_2s,7.197904,0
32.906636,long_2s,7.188070,0
32.920307,long_2s,7.178250,0
32.933978,long_2s,7.168443,0
32.947649,long_2s,7.158650,0
32.961320,long_2s,7.148869,0
32.974992,long_2s,7.139103,0
32.988663,long_2s,7.129349,0
33.002334,long_2s,7.119609,0
33.016005,long_2s,7.109883,0
33.029677,long_2s,7.100169,0
33.043348,long_2s,7.090469,0
33.057019,long_2s,7.080782,0
33.070690,long_2s,7.071108,0
33.084361,long_2s,7.061448,0
33.098033,long_2s,7.051801,0
33.111704,long_2s,7.042167,0
33.125375,long_2s,7.032546,0
33.139046,long_2s,7.022938,0
33.152718,long_2s,7.013343,0
33.166389,long_2s,7.003762,0
33.180060,long_2s,6.994193,0
33.193731,long_2s,6.984638,0
33.207402,long_2s,6.975096,0
33.221074,long_2s,6.965566,0
33.234745,long_2s,6.956050,0
33.248416,long_2s,6.946547,0
33.262087,long_2s,6.937056,0
33.275759,long_2s,6.927579,0
33.289430,long_2s,6.918115,0
33.303101,long_2s,6.908663,0
33.316772,long_2s,6.899225,0
33.330443,long_2s,6.889799,0
33.344115,long_2s,6.880386,0
33.357786,long_2s,6.870986,0
33.371457,long_2s,6.861599,0
33.385128,long_2s,6.852225,0
33.398800,long_2s,6.842864,0
33.412471,long_2s,6.833515,0
33.426142,long_2s,6.824179,0
33.439813,long_2s,6.814856,0
33.453484,long_2s,6.805546,0
33.467156,long_2s,6.796248,0
33.480827,long_2s,6.786963,0
33.494498,long_2s,6.777691,0
33.508169,long_2s,6.768431,0
33.521841,long_2s,6.759184,0
33.535512,long_2s,6.749950,0
33.549183,long_2s,6.740728,0
33.562854,long_2s,6.731519,0
33.576526,long_2s,6.722323,0
33.590197,long_2s,6.713139,0
33.603868,long_2s,6.703967,0
33.617539,long_2s,6.694808,0
33.631210,long_2s,6.685662,0
33.644882,long_2s,6.676528,0
33.658553,long_2s,6.667407,0
33.672224,long_2s,6.658298,0
33.685895,long_2s,6.649201,0
33.699567,long_2s,6.640117,0
33.713238,long_2s,6.631046,0
33.726909,long_2s,6.621986,0
33.740580,long_2s,6.612939,0
33.754251,long_2s,6.603905,0
33.767923,long_2s,6.594883,0
33.781594,long_2s,6.585873,0
33.795265,long_2s,6.576875,0
33.808936,long_2s,6.567890,0
33.822608,long_2s,6.558917,0
33.836279,long_2s,6.549956,0
33.849950,long_2s,6.541008,0
33.863621,long_2s,6.532072,0
33.877292,long_2s,6.523148,0
33.890964,long_2s,6.514236,0
33.904635,long_2s,6.505336,0
33.918306,long_2s,6.496449,0
33.931977,long_2s,6.487573,0
33.945649,long_2s,6.478710,0
33.959320,long_2s,6.469859,0
33.972991,long_2s,6.461020,0
33.986662,long_2s,6.452193,0
34.000333,long_2s,6.443378,0
34.014005,long_2s,6.434575,0
34.027676,long_2s,6.425784,0
34.041347,long_2s,6.417005,0
34.055018,long_2s,6.408239,0
34.068690,long_2s,6.399484,0
34.082361,long_2s,6.390741,0
34.096032,long_2s,6.382010,0
34.109703,long_2s,6.373291,0
34.123374,long_2s,6.364584,0
34.137046,long_2s,6.355888,0
34.150717,long_2s,6.347205,0
34.164388,long_2s,6.338534,0
34.178059,long_2s,6.329874,0
34.191731,long_2s,6.321226,0
34.205402,long_2s,6.312590,0
34.219073,long_2s,6.303966,0
34.232744,long_2s,6.295354,0
34.246415,long_2s,6.286753,0
34.260087,long_2s,6.278164,0
34.273758,long_2s,6.269587,0
34.287429,long_2s,6.261022,0
34.301100,long_2s,6.252468,0
34.314772,long_2s,6.243926,0
34.328443,long_2s,6.235395,0
34.342114,long_2s,6.226877,0
34.355785,long_2s,6.218370,0
34.369456,long_2s,6.209874,0
34.383128,long_2s,6.201390,0
34.396799,long_2s,6.192918,0
34.410470,long_2s,6.184457,0
34.424141,long_2s,6.176008,0
34.437813,long_2s,6.167571,0
34.451484,long_2s,6.159144,0
34.465155,long_2s,6.150730,0
34.478826,long_2s,6.142327,0
34.492497,long_2s,6.133935,0
34.506169,long_2s,6.125555,0
34.519840,long_2s,6.117187,0
34.533511,long_2s,6.108829,0
34.547182,long_2s,6.100484,0
34.560854,long_2s,6.092149,0
34.574525,long_2s,6.083826,0
34.588196,long_2s,6.075514,0
34.601867,long_2s,6.067214,0
34.615539,long_2s,6.058925,0
34.629210,long_2s,6.050648,0
34.642881,long_2s,6.042381,0
34.656552,long_2s,6.034126,0
34.670223,long_2s,6.025882,0
34.683895,long_2s,6.017650,0
34.697566,long_2s,6.009429,0
34.711237,long_2s,6.001219,0
34.724908,long_2s,5.993020,0
34.738580,long_2s,5.984832,0
34.752251,long_2s,5.976656,0
34.765922,long_2s,5.968491,0
34.779593,long_2s,5.960337,0
34.793264,long_2s,5.952194,0
34.806936,long_2s,5.944062,0
34.820607,long_2s,5.935941,0
34.834278,long_2s,5.927831,0
34.847949,long_2s,5.919733,0
34.861621,long_2s,5.911645,0
34.875292,long_2s,5.903569,0
34.888963,long_2s,5.895504,0
34.902634,long_2s,5.887449,0
34.916305,long_2s,5.879406,0
34.929977,long_2s,5.871374,0
34.943648,long_2s,5.863352,0
34.957319,long_2s,5.855342,0
34.970990,long_2s,5.847342,0
34.984662,long_2s,5.839354,0
34.998333,long_2s,5.831376,0
35.012004,long_2s,5.823409,0
35.025675,long_2s,5.815453,0
35.039346,long_2s,5.807508,0
35.053018,long_2s,5.799574,0
35.066689,long_2s,5.791651,0
35.080360,long_2s,5.783738,0
35.094031,long_2s,5.775837,0
35.107703,long_2s,5.767946,0
35.121374,long_2s,5.760066,0
35.135045,long_2s,5.752196,0
35.148716,long_2s,5.744338,0
35.162387,long_2s,5.736490,0
35.176059,long_2s,5.728653,0
35.189730,long_2s,5.720826,0
35.203401,long_2s,5.713011,0
35.217072,long_2s,5.705206,0
35.230744,long_2s,5.697411,0
35.244415,long_2s,5.689628,0
35.258086,long_2s,5.681854,0
35.271757,long_2s,5.674092,0
35.285428,long_2s,5.666340,0
35.299100,long_2s,5.658599,0
35.312771,long_2s,5.650868,0
35.326442,long_2s,5.643148,0
35.340113,long_2s,5.635438,0
35.353785,long_2s,5.627739,0
35.367456,long_2s,5.620051,0
35.381127,long_2s,5.612373,0
35.394798,long_2s,5.604705,0
35.408469,long_2s,5.597048,0
35.422141,long_2s,5.589401,0
35.435812,long_2s,5.581765,0
35.449483,long_2s,5.574139,0
35.463154,long_2s,5.566524,0
35.476826,long_2s,5.558919,0
35.490497,long_2s,5.551325,0
35.504168,long_2s,5.543741,0
35.517839,long_2s,5.536167,0
35.531511,long_2s,5.528603,0
35.545182,long_2s,5.521050,0
35.558853,long_2s,5.513507,0
35.572524,long_2s,5.505975,0
35.586195,long_2s,5.498453,0
35.599867,long_2s,5.490941,0
35.613538,long_2s,5.483439,0
35.627209,long_2s,5.475948,0
35.640880,long_2s,5.468467,0
35.654552,long_2s,5.460996,0
35.668223,long_2s,5.453535,0
35.681894,long_2s,5.446084,0
35.695565,long_2s,5.438644,0
35.709236,long_2s,5.431214,0
35.722908,long_2s,5.423794,0
35.736579,long_2s,5.416384,0
35.750250,long_2s,5.408984,0
35.763921,long_2s,5.401594,0
35.777593,long_2s,5.394215,0
35.791264,long_2s,5.386845,0
35.804935,long_2s,5.379486,0
35.818606,long_2s,5.372136,0
35.832277,long_2s,5.364797,0
35.845949,long_2s,5.357468,0
35.859620,long_2s,5.350148,0
35.873291,long_2s,5.342839,0
35.886962,long_2s,5.335540,0
35.900634,long_2s,5.328250,0
35.914305,long_2s,5.320971,0
35.927976,long_2s,5.313701,0
35.941647,long_2s,5.306442,0
35.955318,long_2s,5.299192,0
35.968990,long_2s,5.291953,0
35.982661,long_2s,5.284723,0
35.996332,long_2s,5.277503,0
36.010003,long_2s,5.270293,0
36.023675,long_2s,5.263093,0
36.037346,long_2s,5.255902,0
36.051017,long_2s,5.248722,0
36.064688,long_2s,5.241551,0
36.078359,long_2s,5.234390,0
36.092031,long_2s,5.227239,0
36.105702,long_2s,5.220098,0
36.119373,long_2s,5.212966,0
36.133044,long_2s,5.205844,0
36.146716,long_2s,5.198732,0
36.160387,long_2s,5.191629,0
36.174058,long_2s,5.184537,0
36.187729,long_2s,5.177454,0
36.201400,long_2s,5.170380,0
36.215072,long_2s,5.163316,0
36.228743,long_2s,5.156262,0
36.242414,long_2s,5.149218,0
36.256085,long_2s,5.142183,0
36.269757,long_2s,5.135158,0
36.283428,long_2s,5.128142,0
36.297099,long_2s,5.121136,0
36.310770,long_2s,5.114140,0
36.324441,long_2s,5.107153,0
36.338113,long_2s,5.100176,0
36.351784,long_2s,5.093208,0
36.365455,long_2s,5.086250,0
36.379126,long_2s,5.079301,0
36.392798,long_2s,5.072362,0
36.406469,long_2s,5.065432,0
36.420140,long_2s,5.058511,0
36.433811,long_2s,5.051601,0
36.447482,long_2s,5.044699,0
36.461154,long_2s,5.037807,0
36.474825,long_2s,5.030925,0
36.488496,long_2s,5.024051,0
36.502167,long_2s,5.017188,0
36.515839,long_2s,5.010333,0
36.529510,long_2s,5.003488,0
36.543181,long_2s,4.996652,0
36.556852,long_2s,4.989826,0
36.570524,long_2s,4.983009,0
36.584195,long_2s,4.976201,0
36.597866,long_2s,4.969403,0
36.611537,long_2s,4.962614,0
36.625208,long_2s,4.955834,0
36.638880,long_2s,4.949063,0
36.652551,long_2s,4.942302,0
36.666222,long_2s,4.935550,0
36.679893,long_2s,4.928807,0
36.693565,long_2s,4.922073,0
36.707236,long_2s,4.915349,0
36.720907,long_2s,4.908633,0
36.734578,long_2s,4.901927,0
36.748249,long_2s,4.895230,0
36.761921,long_2s,4.888543,0
36.775592,long_2s,4.881864,0
36.789263,long_2s,4.875194,0
36.802934,long_2s,4.868534,0
36.816606,long_2s,4.861883,0
36.830277,long_2s,4.855240,0
36.843948,long_2s,4.848607,0
36.857619,long_2s,4.841983,0
36.871290,long_2s,4.835368,0
36.884962,long_2s,4.828762,0
36.898633,long_2s,4.822165,0
36.912304,long_2s,4.815577,0
36.925975,long_2s,4.808998,0
36.939647,long_2s,4.802428,0
36.953318,long_2s,4.795867,0
36.966989,long_2s,4.789315,0
36.980660,long_2s,4.782772,0
36.994331,long_2s,4.776238,0
37.008003,long_2s,4.769712,0
37.021674,long_2s,4.763196,0
37.035345,long_2s,4.756689,0
37.049016,long_2s,4.750190,0
37.062688,long_2s,4.743700,0
37.076359,long_2s,4.737220,0
37.090030,long_2s,4.730748,0
37.103701,long_2s,4.724285,0
37.117372,long_2s,4.717830,0
37.131044,long_2s,4.711385,0
37.144715,long_2s,4.704948,0
37.158386,long_2s,4.698520,0
37.172057,long_2s,4.692101,0
37.185729,long_2s,4.685691,0
37.199400,long_2s,4.679290,0
37.213071,long_2s,4.672897,0
37.226742,long_2s,4.666513,0
37.240413,long_2s,4.660137,0
37.254085,long_2s,4.653771,0
37.267756,long_2s,4.647413,0
37.281427,long_2s,4.641064,0
37.295098,long_2s,4.634723,0
37.308770,long_2s,4.628391,0
37.322441,long_2s,4.622068,0
37.336112,long_2s,4.615753,0
37.349783,long_2s,4.609447,0
37.363454,long_2s,4.603150,0
37.377126,long_2s,4.596861,0
37.390797,long_2s,4.590581,0
37.404468,long_2s,4.584309,0
37.418139,long_2s,4.578046,0
37.431811,long_2s,4.571792,0
37.445482,long_2s,4.565546,0
37.459153,long_2s,4.559308,0
37.472824,long_2s,4.553080,0
37.486495,long_2s,4.546859,0
37.500167,long_2s,4.540647,0
37.513838,long_2s,4.534444,0
37.527509,long_2s,4.528249,0
37.541180,long_2s,4.522063,0
37.554852,long_2s,4.515885,0
37.568523,long_2s,4.509715,0
37.582194,long_2s,4.503554,0
37.595865,long_2s,4.497401,0
37.609537,long_2s,4.491257,0
37.623208,long_2s,4.485121,0
37.636879,long_2s,4.478994,0
37.650550,long_2s,4.472874,0
37.664221,long_2s,4.466764,0
37.677893,long_2s,4.460661,0
37.691564,long_2s,4.454567,0
37.705235,long_2s,4.448481,0
37.718906,long_2s,4.442404,0
37.732578,long_2s,4.436335,0
37.746249,long_2s,4.430274,0
37.759920,long_2s,4.424221,0
37.773591,long_2s,4.418177,0
37.787262,long_2s,4.412141,0
37.800934,long_2s,4.406113,0
37.814605,long_2s,4.400093,0
37.828276,long_2s,4.394082,0
37.841947,long_2s,4.388079,0
37.855619,long_2s,4.382084,0
37.869290,long_2s,4.376097,0
37.882961,long_2s,4.370119,0
37.896632,long_2s,4.364148,0
37.910303,long_2s,4.358186,0
37.923975,long_2s,4.352232,0
37.937646,long_2s,4.346286,0
37.951317,long_2s,4.340348,0
37.964988,long_2s,4.334418,0
37.978660,long_2s,4.328497,0
37.992331,long_2s,4.322583,0
38.006002,long_2s,4.316678,0
38.019673,long_2s,4.310780,0
38.033344,long_2s,4.304891,0
38.047016,long_2s,4.299010,0
38.060687,long_2s,4.293136,0
38.074358,long_2s,4.287271,0
38.088029,long_2s,4.281414,0
38.101701,long_2s,4.275565,0
38.115372,long_2s,4.269724,0
38.129043,long_2s,4.263890,0
38.142714,long_2s,4.258065,0
38.156385,long_2s,4.252248,0
38.170057,long_2s,4.246438,0
38.183728,long_2s,4.240637,0
38.197399,long_2s,4.234843,0
38.211070,long_2s,4.229058,0
38.224742,long_2s,4.223280,0
38.238413,long_2s,4.217510,0
38.252084,long_2s,4.211748,0
38.265755,long_2s,4.205994,0
38.279426,long_2s,4.200248,0
38.293098,long_2s,4.194510,0
38.306769,long_2s,4.188779,0
38.320440,long_2s,4.183057,0
38.334111,long_2s,4.177342,0
